payment_id,order_id,user_id,method,provider,status,amount,processing_time_ms,error_code,created_at
PAY012527,ORD012527,U01455,credit_card,paystream_v3,success,24.48,394,,2025-01-20 12:10:21
PAY012528,ORD012528,U01985,paypal,paystream_v3,failed,49.23,235,GATEWAY_TIMEOUT,2025-01-20 00:32:08
PAY012529,ORD012529,U03382,credit_card,paystream_v3,success,16.69,122,,2025-01-20 09:46:52
PAY012530,ORD012530,U02594,credit_card,paystream_v3,success,17.21,140,,2025-01-20 13:28:42
PAY012531,ORD012531,U04043,credit_card,paystream_v3,success,53.71,149,,2025-01-20 20:16:47
PAY012532,ORD012532,U00155,credit_card,paystream_v3,success,36.91,106,,2025-01-20 21:36:39
PAY012533,ORD012533,U04436,credit_card,paystream_v3,success,22.06,152,,2025-01-20 11:52:05
PAY012534,ORD012534,U04006,credit_card,paystream_v3,success,44.33,268,,2025-01-20 08:54:59
PAY012535,ORD012535,U04545,paypal,paystream_v3,success,45.40,379,,2025-01-20 11:22:00
PAY012536,ORD012536,U04104,google_pay,paystream_v3,success,20.27,133,,2025-01-20 13:59:06
PAY012537,ORD012537,U03739,credit_card,paystream_v3,success,15.68,111,,2025-01-20 21:33:01
PAY012538,ORD012538,U02323,google_pay,paystream_v3,success,41.59,150,,2025-01-20 14:04:43
PAY012539,ORD012539,U01818,credit_card,paystream_v3,success,16.48,348,,2025-01-20 18:14:27
PAY012540,ORD012540,U02102,paypal,paystream_v3,success,33.61,237,,2025-01-20 12:46:25
PAY012541,ORD012541,U00424,apple_pay,paystream_v3,failed,45.55,334,GATEWAY_TIMEOUT,2025-01-20 19:37:54
PAY012542,ORD012542,U01912,credit_card,paystream_v3,success,55.45,179,,2025-01-20 19:32:54
PAY012543,ORD012543,U03095,credit_card,paystream_v3,success,33.99,163,,2025-01-20 13:11:55
PAY012544,ORD012544,U03366,credit_card,paystream_v3,success,49.84,160,,2025-01-20 19:31:32
PAY012545,ORD012545,U02003,credit_card,paystream_v3,timeout,28.20,121,GATEWAY_TIMEOUT,2025-01-20 08:04:58
PAY012546,ORD012546,U00579,credit_card,paystream_v3,success,58.17,122,,2025-01-20 01:42:13
PAY012547,ORD012547,U01043,credit_card,paystream_v3,timeout,26.88,387,GATEWAY_TIMEOUT,2025-01-20 12:59:50
PAY012548,ORD012548,U01819,credit_card,paystream_v3,timeout,20.27,409,GATEWAY_TIMEOUT,2025-01-20 18:37:53
PAY012549,ORD012549,U01945,credit_card,paystream_v3,success,55.89,167,,2025-01-20 12:09:58
PAY012550,ORD012550,U03498,paypal,paystream_v3,success,33.75,149,,2025-01-20 09:47:38
PAY012551,ORD012551,U03499,apple_pay,paystream_v3,failed,52.98,534,PAYMENT_PROVIDER_ERROR,2025-01-20 12:53:32
PAY012552,ORD012552,U03081,apple_pay,paystream_v3,success,30.84,522,,2025-01-20 12:23:51
PAY012553,ORD012553,U04151,paypal,paystream_v3,success,55.84,148,,2025-01-20 07:26:15
PAY012554,ORD012554,U01164,google_pay,paystream_v3,success,42.39,137,,2025-01-20 16:25:12
PAY012555,ORD012555,U01844,google_pay,paystream_v3,success,51.97,178,,2025-01-20 17:45:04
PAY012556,ORD012556,U02138,credit_card,paystream_v3,success,41.33,177,,2025-01-20 11:00:30
PAY012557,ORD012557,U00225,apple_pay,paystream_v3,failed,57.12,358,GATEWAY_TIMEOUT,2025-01-20 18:05:38
PAY012558,ORD012558,U02899,apple_pay,paystream_v3,failed,58.54,565,GATEWAY_TIMEOUT,2025-01-20 12:30:01
PAY012559,ORD012559,U02683,apple_pay,paystream_v3,failed,17.82,406,GATEWAY_TIMEOUT,2025-01-20 14:46:21
PAY012560,ORD012560,U02446,credit_card,paystream_v3,failed,16.63,333,GATEWAY_TIMEOUT,2025-01-20 12:14:00
PAY012561,ORD012561,U00272,credit_card,paystream_v3,success,48.45,170,,2025-01-20 03:19:40
PAY012562,ORD012562,U01743,apple_pay,paystream_v3,success,59.25,519,,2025-01-20 19:49:18
PAY012563,ORD012563,U02976,credit_card,paystream_v3,success,30.12,389,,2025-01-20 12:05:22
PAY012564,ORD012564,U03582,apple_pay,paystream_v3,failed,37.08,439,NETWORK_ERROR,2025-01-20 13:27:50
PAY012565,ORD012565,U02414,credit_card,paystream_v3,success,33.05,174,,2025-01-20 02:51:02
PAY012566,ORD012566,U03186,credit_card,paystream_v3,success,32.46,126,,2025-01-20 22:14:06
PAY012567,ORD012567,U02172,google_pay,paystream_v3,success,17.14,161,,2025-01-20 13:50:18
PAY012568,ORD012568,U03229,credit_card,paystream_v3,success,18.56,104,,2025-01-20 12:02:30
PAY012569,ORD012569,U01563,google_pay,paystream_v3,failed,47.48,111,PAYMENT_PROVIDER_ERROR,2025-01-20 10:18:40
PAY012570,ORD012570,U00774,credit_card,paystream_v3,success,41.90,148,,2025-01-20 15:18:48
PAY012571,ORD012571,U04865,google_pay,paystream_v3,success,19.11,167,,2025-01-20 14:03:31
PAY012572,ORD012572,U00990,credit_card,paystream_v3,success,15.24,177,,2025-01-20 04:34:43
PAY012573,ORD012573,U04875,credit_card,paystream_v3,success,58.41,187,,2025-01-20 15:43:34
PAY012574,ORD012574,U00509,credit_card,paystream_v3,success,59.17,129,,2025-01-20 13:31:51
PAY012575,ORD012575,U04991,credit_card,paystream_v3,failed,24.25,149,PAYMENT_PROVIDER_ERROR,2025-01-20 12:02:09
PAY012576,ORD012576,U00789,google_pay,paystream_v3,success,56.40,167,,2025-01-20 19:34:07
PAY012577,ORD012577,U03573,apple_pay,paystream_v3,failed,53.12,549,GATEWAY_TIMEOUT,2025-01-20 14:09:58
PAY012578,ORD012578,U01060,credit_card,paystream_v3,success,54.09,107,,2025-01-20 08:15:43
PAY012579,ORD012579,U03442,apple_pay,paystream_v3,success,44.00,402,,2025-01-20 19:38:27
PAY012580,ORD012580,U00857,credit_card,paystream_v3,success,29.36,174,,2025-01-20 19:47:18
PAY012581,ORD012581,U01385,paypal,paystream_v3,success,52.05,136,,2025-01-20 11:08:34
PAY012582,ORD012582,U02744,credit_card,paystream_v3,success,22.75,176,,2025-01-20 14:12:03
PAY012583,ORD012583,U04610,apple_pay,paystream_v3,success,23.33,589,,2025-01-20 19:05:17
PAY012584,ORD012584,U02920,apple_pay,paystream_v3,success,52.75,514,,2025-01-20 09:11:41
PAY012585,ORD012585,U01230,paypal,paystream_v3,failed,19.93,127,PAYMENT_PROVIDER_ERROR,2025-01-20 07:28:50
PAY012586,ORD012586,U04159,credit_card,paystream_v3,failed,53.09,125,GATEWAY_TIMEOUT,2025-01-20 10:26:02
PAY012587,ORD012587,U04702,google_pay,paystream_v3,success,38.61,107,,2025-01-20 18:53:42
PAY012588,ORD012588,U03744,paypal,paystream_v3,success,51.40,149,,2025-01-20 19:08:36
PAY012589,ORD012589,U02580,paypal,paystream_v3,failed,22.78,186,GATEWAY_TIMEOUT,2025-01-21 07:34:24
PAY012590,ORD012590,U02399,paypal,paystream_v3,success,55.58,141,,2025-01-21 11:35:41
PAY012591,ORD012591,U00154,apple_pay,paystream_v3,failed,22.83,585,GATEWAY_TIMEOUT,2025-01-21 18:03:35
PAY012592,ORD012592,U04563,google_pay,paystream_v3,success,50.08,177,,2025-01-21 11:06:44
PAY012593,ORD012593,U04236,credit_card,paystream_v3,success,51.91,169,,2025-01-21 19:28:29
PAY012594,ORD012594,U02469,credit_card,paystream_v3,success,47.10,108,,2025-01-21 13:59:08
PAY012595,ORD012595,U00342,credit_card,paystream_v3,success,20.37,358,,2025-01-21 06:03:04
PAY012596,ORD012596,U00025,credit_card,paystream_v3,success,21.69,272,,2025-01-21 14:17:29
PAY012597,ORD012597,U01952,credit_card,paystream_v3,failed,15.89,414,NETWORK_ERROR,2025-01-21 21:31:51
PAY012598,ORD012598,U03800,google_pay,paystream_v3,success,41.91,137,,2025-01-21 14:16:39
PAY012599,ORD012599,U02458,google_pay,paystream_v3,success,27.08,137,,2025-01-21 08:12:38
PAY012600,ORD012600,U02030,apple_pay,paystream_v3,success,23.85,663,,2025-01-21 20:13:06
PAY012601,ORD012601,U02740,credit_card,paystream_v3,timeout,18.32,330,GATEWAY_TIMEOUT,2025-01-21 16:25:24
PAY012602,ORD012602,U01498,credit_card,paystream_v3,success,33.72,409,,2025-01-21 04:53:37
PAY012603,ORD012603,U04686,google_pay,paystream_v3,failed,50.01,121,GATEWAY_TIMEOUT,2025-01-21 09:09:01
PAY012604,ORD012604,U00995,google_pay,paystream_v3,success,57.32,137,,2025-01-21 14:32:57
PAY012605,ORD012605,U03206,credit_card,paystream_v3,success,25.27,210,,2025-01-21 18:18:18
PAY012606,ORD012606,U03083,credit_card,paystream_v3,success,33.64,183,,2025-01-21 13:29:28
PAY012607,ORD012607,U03603,apple_pay,paystream_v3,success,36.19,600,,2025-01-21 12:16:23
PAY012608,ORD012608,U03286,paypal,paystream_v3,success,53.11,158,,2025-01-21 21:33:19
PAY012609,ORD012609,U04769,credit_card,paystream_v3,success,22.38,202,,2025-01-21 14:23:30
PAY012610,ORD012610,U00886,apple_pay,paystream_v3,success,33.21,571,,2025-01-21 15:39:56
PAY012611,ORD012611,U00886,apple_pay,paystream_v3,failed,17.92,570,NETWORK_ERROR,2025-01-21 18:49:14
PAY012612,ORD012612,U04632,credit_card,paystream_v3,success,59.37,323,,2025-01-21 20:13:53
PAY012613,ORD012613,U01769,apple_pay,paystream_v3,success,15.08,451,,2025-01-21 10:35:02
PAY012614,ORD012614,U02564,credit_card,paystream_v3,success,24.70,334,,2025-01-21 08:07:22
PAY012615,ORD012615,U02918,google_pay,paystream_v3,failed,36.48,110,PAYMENT_PROVIDER_ERROR,2025-01-21 15:41:01
PAY012616,ORD012616,U02477,google_pay,paystream_v3,success,43.24,186,,2025-01-21 21:27:12
PAY012617,ORD012617,U02063,credit_card,paystream_v3,success,47.90,118,,2025-01-21 21:44:42
PAY012618,ORD012618,U00217,apple_pay,paystream_v3,success,47.51,535,,2025-01-21 09:37:56
PAY012619,ORD012619,U02041,paypal,paystream_v3,timeout,20.90,298,GATEWAY_TIMEOUT,2025-01-21 18:34:58
PAY012620,ORD012620,U00943,credit_card,paystream_v3,success,45.46,171,,2025-01-21 12:10:36
PAY012621,ORD012621,U00554,apple_pay,paystream_v3,success,40.54,544,,2025-01-21 10:52:50
PAY012622,ORD012622,U04211,credit_card,paystream_v3,success,36.79,290,,2025-01-21 21:51:32
PAY012623,ORD012623,U03625,credit_card,paystream_v3,success,26.77,114,,2025-01-21 13:53:57
PAY012624,ORD012624,U01990,paypal,paystream_v3,success,15.74,336,,2025-01-21 11:53:10
PAY012625,ORD012625,U04913,google_pay,paystream_v3,success,40.46,104,,2025-01-21 11:19:30
PAY012626,ORD012626,U01924,apple_pay,paystream_v3,success,40.74,345,,2025-01-21 09:04:10
PAY012627,ORD012627,U02857,google_pay,paystream_v3,success,25.96,112,,2025-01-21 13:56:02
PAY012628,ORD012628,U03380,credit_card,paystream_v3,timeout,32.91,173,GATEWAY_TIMEOUT,2025-01-21 20:12:53
PAY012629,ORD012629,U00775,credit_card,paystream_v3,success,26.41,107,,2025-01-21 20:41:10
PAY012630,ORD012630,U01595,credit_card,paystream_v3,success,19.68,441,,2025-01-21 11:00:54
PAY012631,ORD012631,U00787,paypal,paystream_v3,success,44.37,238,,2025-01-21 14:03:34
PAY012632,ORD012632,U04755,credit_card,paystream_v3,success,57.80,104,,2025-01-21 17:54:49
PAY012633,ORD012633,U01896,google_pay,paystream_v3,success,39.71,165,,2025-01-21 20:38:03
PAY012634,ORD012634,U01660,apple_pay,paystream_v3,timeout,42.90,613,GATEWAY_TIMEOUT,2025-01-21 20:27:10
PAY012635,ORD012635,U04305,google_pay,paystream_v3,timeout,24.45,149,GATEWAY_TIMEOUT,2025-01-21 20:49:15
PAY012636,ORD012636,U01489,credit_card,paystream_v3,success,47.15,263,,2025-01-21 20:10:45
PAY012637,ORD012637,U00064,credit_card,paystream_v3,failed,35.66,457,PAYMENT_PROVIDER_ERROR,2025-01-21 21:44:10
PAY012638,ORD012638,U02551,credit_card,paystream_v3,success,31.42,369,,2025-01-21 11:32:29
PAY012639,ORD012639,U03207,paypal,paystream_v3,failed,55.07,246,PAYMENT_PROVIDER_ERROR,2025-01-21 21:35:08
PAY012640,ORD012640,U02014,credit_card,paystream_v3,success,49.23,144,,2025-01-21 19:48:56
PAY012641,ORD012641,U02308,apple_pay,paystream_v3,success,46.84,465,,2025-01-21 15:03:50
PAY012642,ORD012642,U03721,google_pay,paystream_v3,success,34.56,178,,2025-01-21 20:21:32
PAY012643,ORD012643,U03080,paypal,paystream_v3,success,37.03,125,,2025-01-21 13:48:07
PAY012644,ORD012644,U04725,paypal,paystream_v3,failed,18.27,249,GATEWAY_TIMEOUT,2025-01-21 19:27:03
PAY012645,ORD012645,U02673,credit_card,paystream_v3,failed,35.35,109,CARD_DECLINED,2025-01-21 16:50:41
PAY012646,ORD012646,U04015,google_pay,paystream_v3,failed,37.89,165,GATEWAY_TIMEOUT,2025-01-21 10:16:59
PAY012647,ORD012647,U00034,credit_card,paystream_v3,success,18.03,198,,2025-01-21 12:00:46
PAY012648,ORD012648,U04948,credit_card,paystream_v3,success,29.53,384,,2025-01-21 18:35:40
PAY012649,ORD012649,U00679,apple_pay,paystream_v3,failed,52.15,540,NETWORK_ERROR,2025-01-21 09:17:53
PAY012650,ORD012650,U04247,credit_card,paystream_v3,success,19.64,123,,2025-01-21 19:09:19
PAY012651,ORD012651,U01446,credit_card,paystream_v3,success,16.33,408,,2025-01-21 01:14:31
PAY012652,ORD012652,U02143,credit_card,paystream_v3,success,17.58,142,,2025-01-21 03:53:32
PAY012653,ORD012653,U01894,credit_card,paystream_v3,failed,37.79,137,INSUFFICIENT_FUNDS,2025-01-21 19:38:04
PAY012654,ORD012654,U02382,google_pay,paystream_v3,success,45.78,132,,2025-01-21 13:50:49
PAY012655,ORD012655,U02109,apple_pay,paystream_v3,success,54.25,355,,2025-01-21 11:16:44
PAY012656,ORD012656,U00433,credit_card,paystream_v3,success,31.06,176,,2025-01-21 21:18:18
PAY012657,ORD012657,U04287,paypal,paystream_v3,failed,52.03,216,PAYMENT_PROVIDER_ERROR,2025-01-21 12:58:09
PAY012658,ORD012658,U04286,apple_pay,paystream_v3,success,45.42,597,,2025-01-21 22:35:33
PAY012659,ORD012659,U02623,credit_card,paystream_v3,success,42.69,422,,2025-01-21 16:24:44
PAY012660,ORD012660,U01217,apple_pay,paystream_v3,failed,43.21,361,PAYMENT_PROVIDER_ERROR,2025-01-21 21:53:55
PAY012661,ORD012661,U04915,credit_card,paystream_v3,success,44.13,174,,2025-01-21 14:08:03
PAY012662,ORD012662,U01467,credit_card,paystream_v3,success,39.20,341,,2025-01-21 11:18:15
PAY012663,ORD012663,U00958,credit_card,paystream_v3,failed,29.70,451,GATEWAY_TIMEOUT,2025-01-21 16:36:48
PAY012664,ORD012664,U01684,apple_pay,paystream_v3,failed,42.71,682,PAYMENT_PROVIDER_ERROR,2025-01-21 19:16:53
PAY012665,ORD012665,U03757,apple_pay,paystream_v3,timeout,16.74,630,GATEWAY_TIMEOUT,2025-01-21 12:32:39
PAY012666,ORD012666,U03218,credit_card,paystream_v3,failed,29.05,122,PAYMENT_PROVIDER_ERROR,2025-01-21 15:53:54
PAY012667,ORD012667,U00185,credit_card,paystream_v3,success,34.75,159,,2025-01-21 08:20:52
PAY012668,ORD012668,U00170,paypal,paystream_v3,success,54.75,128,,2025-01-21 18:08:05
PAY012669,ORD012669,U02009,credit_card,paystream_v3,success,20.37,118,,2025-01-21 20:04:50
PAY012670,ORD012670,U02109,paypal,paystream_v3,success,49.88,219,,2025-01-21 11:09:08
PAY012671,ORD012671,U02211,credit_card,paystream_v3,success,26.47,362,,2025-01-21 19:12:27
PAY012672,ORD012672,U02663,credit_card,paystream_v3,success,34.03,164,,2025-01-21 18:17:46
PAY012673,ORD012673,U02311,google_pay,paystream_v3,failed,15.31,166,PAYMENT_PROVIDER_ERROR,2025-01-21 12:05:55
PAY012674,ORD012674,U02802,google_pay,paystream_v3,success,16.30,115,,2025-01-21 13:38:25
PAY012675,ORD012675,U00777,credit_card,paystream_v3,success,18.69,145,,2025-01-21 09:44:20
PAY012676,ORD012676,U01647,paypal,paystream_v3,success,34.15,181,,2025-01-21 12:55:28
PAY012677,ORD012677,U02460,credit_card,paystream_v3,success,44.17,374,,2025-01-21 13:50:02
PAY012678,ORD012678,U03690,paypal,paystream_v3,success,26.46,114,,2025-01-21 06:15:55
PAY012679,ORD012679,U02211,credit_card,paystream_v3,success,18.72,263,,2025-01-21 19:06:32
PAY012680,ORD012680,U02824,credit_card,paystream_v3,success,50.31,114,,2025-01-21 20:39:07
PAY012681,ORD012681,U04606,credit_card,paystream_v3,success,21.94,310,,2025-01-21 14:49:55
PAY012682,ORD012682,U01669,paypal,paystream_v3,success,38.96,122,,2025-01-21 20:27:06
PAY012683,ORD012683,U00757,credit_card,paystream_v3,success,25.44,458,,2025-01-21 16:03:40
PAY012684,ORD012684,U00953,credit_card,paystream_v3,success,36.86,252,,2025-01-21 11:38:36
PAY012685,ORD012685,U01007,credit_card,paystream_v3,success,59.90,177,,2025-01-21 11:02:47
PAY012686,ORD012686,U01427,paypal,paystream_v3,success,23.08,233,,2025-01-21 11:26:17
PAY012687,ORD012687,U03397,apple_pay,paystream_v3,success,57.60,381,,2025-01-21 10:11:51
PAY012688,ORD012688,U02813,credit_card,paystream_v3,success,52.40,404,,2025-01-21 20:16:44
PAY012689,ORD012689,U04883,google_pay,paystream_v3,success,21.48,139,,2025-01-21 14:34:04
PAY012690,ORD012690,U00253,google_pay,paystream_v3,success,20.37,133,,2025-01-21 07:51:26
PAY012691,ORD012691,U00029,credit_card,paystream_v3,success,18.80,181,,2025-01-21 21:24:55
PAY012692,ORD012692,U04557,credit_card,paystream_v3,success,24.95,109,,2025-01-21 11:28:23
PAY012693,ORD012693,U03147,paypal,paystream_v3,success,46.81,418,,2025-01-21 10:55:45
PAY012694,ORD012694,U04011,credit_card,paystream_v3,success,27.35,156,,2025-01-21 10:36:09
PAY012695,ORD012695,U03811,google_pay,paystream_v3,success,42.35,108,,2025-01-21 18:25:33
PAY012696,ORD012696,U01380,credit_card,paystream_v3,success,27.44,145,,2025-01-21 06:27:55
PAY012697,ORD012697,U04828,credit_card,paystream_v3,success,25.49,319,,2025-01-21 20:34:57
PAY012698,ORD012698,U04288,paypal,paystream_v3,timeout,41.18,225,GATEWAY_TIMEOUT,2025-01-21 13:14:56
PAY012699,ORD012699,U03041,google_pay,paystream_v3,success,35.23,163,,2025-01-21 02:08:30
PAY012700,ORD012700,U02408,paypal,paystream_v3,success,28.80,227,,2025-01-21 09:06:54
PAY012701,ORD012701,U03476,credit_card,paystream_v3,failed,59.39,107,PAYMENT_PROVIDER_ERROR,2025-01-21 22:38:05
PAY012702,ORD012702,U04491,paypal,paystream_v3,success,28.57,158,,2025-01-21 08:32:36
PAY012703,ORD012703,U02985,google_pay,paystream_v3,success,28.22,171,,2025-01-21 06:04:53
PAY012704,ORD012704,U01659,credit_card,paystream_v3,success,32.28,144,,2025-01-21 10:57:29
PAY012705,ORD012705,U02123,apple_pay,paystream_v3,timeout,33.17,603,GATEWAY_TIMEOUT,2025-01-21 09:11:56
PAY012706,ORD012706,U01516,paypal,paystream_v3,success,30.49,111,,2025-01-21 13:18:42
PAY012707,ORD012707,U02350,apple_pay,paystream_v3,success,37.76,448,,2025-01-21 16:23:42
PAY012708,ORD012708,U04360,paypal,paystream_v3,success,51.37,274,,2025-01-21 19:41:08
PAY012709,ORD012709,U00355,credit_card,paystream_v3,success,48.40,102,,2025-01-21 12:47:34
PAY012710,ORD012710,U03686,credit_card,paystream_v3,success,56.24,450,,2025-01-21 18:08:03
PAY012711,ORD012711,U04511,credit_card,paystream_v3,success,45.72,180,,2025-01-21 08:12:02
PAY012712,ORD012712,U01580,paypal,paystream_v3,success,15.04,347,,2025-01-21 19:19:32
PAY012713,ORD012713,U04433,apple_pay,paystream_v3,success,43.50,388,,2025-01-21 09:32:33
PAY012714,ORD012714,U00705,google_pay,paystream_v3,success,24.73,187,,2025-01-21 19:56:44
PAY012715,ORD012715,U03384,google_pay,paystream_v3,success,19.39,150,,2025-01-21 16:27:43
PAY012716,ORD012716,U00675,paypal,paystream_v3,success,41.36,189,,2025-01-21 02:44:29
PAY012717,ORD012717,U02571,credit_card,paystream_v3,success,22.72,162,,2025-01-21 17:50:35
PAY012718,ORD012718,U01102,credit_card,paystream_v3,failed,30.68,132,PAYMENT_PROVIDER_ERROR,2025-01-21 19:09:09
PAY012719,ORD012719,U01941,google_pay,paystream_v3,success,22.79,142,,2025-01-21 20:46:18
PAY012720,ORD012720,U02555,credit_card,paystream_v3,success,24.79,239,,2025-01-21 14:19:58
PAY012721,ORD012721,U01102,credit_card,paystream_v3,success,37.40,112,,2025-01-21 07:54:27
PAY012722,ORD012722,U01024,apple_pay,paystream_v3,success,53.23,528,,2025-01-21 12:57:39
PAY012723,ORD012723,U04811,credit_card,paystream_v3,success,27.89,320,,2025-01-21 18:19:06
PAY012724,ORD012724,U04464,credit_card,paystream_v3,success,26.94,111,,2025-01-21 23:30:32
PAY012725,ORD012725,U02045,credit_card,paystream_v3,success,36.97,178,,2025-01-21 12:08:22
PAY012726,ORD012726,U00757,apple_pay,paystream_v3,success,40.02,573,,2025-01-21 11:38:16
PAY012727,ORD012727,U00407,google_pay,paystream_v3,success,56.20,176,,2025-01-21 08:27:30
PAY012728,ORD012728,U01228,paypal,paystream_v3,success,27.37,115,,2025-01-21 11:33:47
PAY012729,ORD012729,U00081,apple_pay,paystream_v3,success,29.54,564,,2025-01-21 07:57:53
PAY012730,ORD012730,U00153,paypal,paystream_v3,success,27.67,185,,2025-01-21 09:16:17
PAY012731,ORD012731,U02227,google_pay,paystream_v3,success,18.91,174,,2025-01-21 13:20:08
PAY012732,ORD012732,U00598,credit_card,paystream_v3,timeout,41.96,233,GATEWAY_TIMEOUT,2025-01-21 12:11:43
PAY012733,ORD012733,U02233,paypal,paystream_v3,success,27.88,164,,2025-01-21 10:28:52
PAY012734,ORD012734,U03351,paypal,paystream_v3,timeout,39.14,423,GATEWAY_TIMEOUT,2025-01-21 10:14:11
PAY012735,ORD012735,U03920,credit_card,paystream_v3,success,15.19,233,,2025-01-21 07:51:07
PAY012736,ORD012736,U00155,credit_card,paystream_v3,success,20.92,177,,2025-01-21 14:05:25
PAY012737,ORD012737,U02923,google_pay,paystream_v3,success,23.91,159,,2025-01-21 08:04:39
PAY012738,ORD012738,U00719,credit_card,paystream_v3,success,17.86,120,,2025-01-21 10:58:36
PAY012739,ORD012739,U02353,credit_card,paystream_v3,success,42.98,147,,2025-01-21 22:49:14
PAY012740,ORD012740,U03573,apple_pay,paystream_v3,success,58.04,439,,2025-01-21 14:45:02
PAY012741,ORD012741,U03641,apple_pay,paystream_v3,success,46.76,339,,2025-01-21 19:02:07
PAY012742,ORD012742,U01811,apple_pay,paystream_v3,timeout,47.16,538,GATEWAY_TIMEOUT,2025-01-21 21:58:27
PAY012743,ORD012743,U00834,google_pay,paystream_v3,success,35.57,109,,2025-01-21 19:25:15
PAY012744,ORD012744,U02873,credit_card,paystream_v3,success,55.83,141,,2025-01-21 23:17:24
PAY012745,ORD012745,U02804,credit_card,paystream_v3,success,47.95,228,,2025-01-21 16:01:38
PAY012746,ORD012746,U01991,credit_card,paystream_v3,success,53.88,327,,2025-01-21 00:18:42
PAY012747,ORD012747,U03775,paypal,paystream_v3,success,30.39,253,,2025-01-21 17:57:27
PAY012748,ORD012748,U00145,paypal,paystream_v3,success,50.04,127,,2025-01-21 23:36:26
PAY012749,ORD012749,U02115,credit_card,paystream_v3,success,48.60,142,,2025-01-21 12:54:22
PAY012750,ORD012750,U01758,credit_card,paystream_v3,failed,43.05,210,PAYMENT_PROVIDER_ERROR,2025-01-21 21:29:26
PAY012751,ORD012751,U04898,credit_card,paystream_v3,success,41.44,100,,2025-01-21 12:36:51
PAY012752,ORD012752,U02602,credit_card,paystream_v3,success,32.46,107,,2025-01-21 20:08:37
PAY012753,ORD012753,U00871,credit_card,paystream_v3,success,25.46,423,,2025-01-21 13:10:00
PAY012754,ORD012754,U00801,apple_pay,paystream_v3,failed,41.68,505,PAYMENT_PROVIDER_ERROR,2025-01-21 13:19:09
PAY012755,ORD012755,U00124,apple_pay,paystream_v3,success,49.90,412,,2025-01-21 00:13:56
PAY012756,ORD012756,U03032,apple_pay,paystream_v3,success,32.39,441,,2025-01-21 21:50:33
PAY012757,ORD012757,U03498,credit_card,paystream_v3,success,27.14,168,,2025-01-21 08:57:47
PAY012758,ORD012758,U01805,google_pay,paystream_v3,success,58.97,153,,2025-01-21 13:17:33
PAY012759,ORD012759,U00550,google_pay,paystream_v3,success,50.98,126,,2025-01-21 21:52:42
PAY012760,ORD012760,U02182,credit_card,paystream_v3,success,46.32,247,,2025-01-21 07:13:25
PAY012761,ORD012761,U00013,paypal,paystream_v3,failed,26.07,131,PAYMENT_PROVIDER_ERROR,2025-01-21 12:33:46
PAY012762,ORD012762,U00656,paypal,paystream_v3,success,29.26,134,,2025-01-21 14:44:19
PAY012763,ORD012763,U04686,credit_card,paystream_v3,success,57.22,110,,2025-01-21 13:48:39
PAY012764,ORD012764,U02787,credit_card,paystream_v3,success,37.54,144,,2025-01-21 14:30:54
PAY012765,ORD012765,U03165,apple_pay,paystream_v3,success,53.64,424,,2025-01-21 09:51:03
PAY012766,ORD012766,U02564,paypal,paystream_v3,success,41.66,276,,2025-01-21 21:24:00
PAY012767,ORD012767,U01868,google_pay,paystream_v3,success,40.63,143,,2025-01-21 21:46:14
PAY012768,ORD012768,U02240,credit_card,paystream_v3,success,46.20,179,,2025-01-21 20:47:12
PAY012769,ORD012769,U04785,apple_pay,paystream_v3,success,48.15,555,,2025-01-21 10:36:14
PAY012770,ORD012770,U01577,paypal,paystream_v3,failed,31.18,112,INSUFFICIENT_FUNDS,2025-01-21 20:20:17
PAY012771,ORD012771,U04266,credit_card,paystream_v3,success,41.11,132,,2025-01-21 23:29:44
PAY012772,ORD012772,U02890,paypal,paystream_v3,success,27.73,163,,2025-01-21 16:12:59
PAY012773,ORD012773,U00789,google_pay,paystream_v3,success,49.11,157,,2025-01-21 14:24:34
PAY012774,ORD012774,U01814,credit_card,paystream_v3,success,21.77,143,,2025-01-21 13:57:29
PAY012775,ORD012775,U02737,credit_card,paystream_v3,success,15.41,289,,2025-01-21 12:56:08
PAY012776,ORD012776,U02118,credit_card,paystream_v3,success,17.43,242,,2025-01-21 21:17:36
PAY012777,ORD012777,U02711,google_pay,paystream_v3,success,48.43,135,,2025-01-21 22:05:30
PAY012778,ORD012778,U01168,paypal,paystream_v3,success,50.78,145,,2025-01-21 19:31:33
PAY012779,ORD012779,U02076,google_pay,paystream_v3,success,32.04,149,,2025-01-21 20:45:00
PAY012780,ORD012780,U03759,apple_pay,paystream_v3,timeout,48.24,552,GATEWAY_TIMEOUT,2025-01-21 17:41:18
PAY012781,ORD012781,U04210,credit_card,paystream_v3,success,26.55,180,,2025-01-21 15:06:34
PAY012782,ORD012782,U03810,google_pay,paystream_v3,success,54.55,174,,2025-01-21 19:06:39
PAY012783,ORD012783,U04762,credit_card,paystream_v3,success,27.30,104,,2025-01-21 13:48:51
PAY012784,ORD012784,U04276,credit_card,paystream_v3,failed,35.55,215,PAYMENT_PROVIDER_ERROR,2025-01-21 16:49:02
PAY012785,ORD012785,U01896,credit_card,paystream_v3,success,17.89,175,,2025-01-21 06:13:08
PAY012786,ORD012786,U04217,apple_pay,paystream_v3,success,33.90,537,,2025-01-21 18:22:21
PAY012787,ORD012787,U02157,google_pay,paystream_v3,failed,57.29,125,GATEWAY_TIMEOUT,2025-01-21 18:59:10
