order_id,user_id,restaurant_id,order_status,total_amount,platform,created_at
ORD014771,U03710,R0025,completed,36.76,web,2025-01-28 10:27:41
ORD014772,U02567,R0042,completed,32.38,web,2025-01-28 19:49:49
ORD014773,U04177,R0036,completed,34.66,android,2025-01-28 23:53:22
ORD014774,U00089,R0017,completed,16.81,web,2025-01-28 18:27:56
ORD014775,U02719,R0012,completed,37.77,web,2025-01-28 13:33:08
ORD014776,U01655,R0019,completed,43.68,android,2025-01-28 15:21:53
ORD014777,U02677,R0049,failed,24.97,ios,2025-01-28 15:45:10
ORD014778,U00083,R0031,completed,47.62,ios,2025-01-28 20:05:39
ORD014779,U02983,R0036,completed,56.39,ios,2025-01-28 15:06:27
ORD014780,U04772,R0017,completed,25.46,ios,2025-01-28 01:27:11
ORD014781,U01280,R0003,completed,45.00,android,2025-01-28 10:15:13
ORD014782,U00927,R0048,failed,44.47,ios,2025-01-28 18:59:08
ORD014783,U03082,R0032,completed,26.13,android,2025-01-28 13:02:44
ORD014784,U01525,R0024,completed,41.07,web,2025-01-28 19:03:03
ORD014785,U01097,R0028,completed,52.08,web,2025-01-28 19:21:56
ORD014786,U02354,R0016,failed,55.08,ios,2025-01-28 14:03:45
ORD014787,U02422,R0039,failed,45.98,ios,2025-01-28 14:26:03
ORD014788,U02954,R0033,cancelled,47.83,ios,2025-01-28 15:05:18
ORD014789,U04752,R0036,completed,27.13,web,2025-01-28 11:11:28
ORD014790,U04645,R0049,failed,56.00,web,2025-01-28 17:04:01
ORD014791,U01555,R0041,completed,50.88,ios,2025-01-28 06:03:15
ORD014792,U02409,R0005,completed,15.68,web,2025-01-28 19:54:48
ORD014793,U04431,R0024,completed,43.56,android,2025-01-28 10:12:15
ORD014794,U02680,R0006,cancelled,39.61,android,2025-01-28 14:08:04
ORD014795,U04608,R0046,completed,26.51,ios,2025-01-28 21:46:01
ORD014796,U00192,R0034,failed,26.14,ios,2025-01-28 18:31:45
ORD014797,U03925,R0014,cancelled,49.84,android,2025-01-28 15:30:23
ORD014798,U01897,R0014,completed,16.74,android,2025-01-28 16:13:57
ORD014799,U03304,R0006,completed,53.82,android,2025-01-28 18:22:14
ORD014800,U02174,R0013,completed,18.11,android,2025-01-28 14:44:29
ORD014801,U03581,R0024,failed,39.35,ios,2025-01-28 22:11:26
ORD014802,U01493,R0008,completed,25.46,ios,2025-01-28 19:53:18
ORD014803,U00289,R0010,completed,26.28,ios,2025-01-28 18:20:23
ORD014804,U03193,R0005,completed,32.13,ios,2025-01-28 18:14:11
ORD014805,U01638,R0007,completed,23.42,ios,2025-01-28 13:28:53
ORD014806,U01220,R0013,completed,41.01,ios,2025-01-28 18:07:08
ORD014807,U03622,R0013,completed,44.70,web,2025-01-28 02:28:34
ORD014808,U01898,R0013,completed,54.58,android,2025-01-28 12:33:40
ORD014809,U03916,R0044,completed,16.39,ios,2025-01-28 16:49:45
ORD014810,U02644,R0028,cancelled,47.19,ios,2025-01-28 16:55:11
ORD014811,U00496,R0033,cancelled,36.04,android,2025-01-28 22:49:10
ORD014812,U01787,R0032,completed,16.09,ios,2025-01-28 11:52:27
ORD014813,U03652,R0012,completed,32.00,web,2025-01-28 22:07:47
ORD014814,U01866,R0018,completed,45.07,web,2025-01-28 21:05:15
ORD014815,U03433,R0014,completed,59.65,web,2025-01-28 12:13:35
ORD014816,U02029,R0026,cancelled,22.33,android,2025-01-28 20:01:43
ORD014817,U02602,R0016,failed,24.41,android,2025-01-28 08:41:23
ORD014818,U04162,R0016,completed,34.62,android,2025-01-28 15:16:14
ORD014819,U04481,R0024,completed,41.06,android,2025-01-28 15:59:50
ORD014820,U01806,R0043,completed,58.10,web,2025-01-28 11:33:03
ORD014821,U04615,R0046,failed,57.23,web,2025-01-28 13:10:06
ORD014822,U03881,R0022,cancelled,16.18,ios,2025-01-28 12:47:32
ORD014823,U03306,R0049,completed,36.05,ios,2025-01-28 18:36:12
ORD014824,U00481,R0046,completed,26.67,ios,2025-01-28 08:57:20
ORD014825,U02463,R0040,completed,23.12,android,2025-01-28 22:44:19
ORD014826,U04745,R0014,completed,46.36,android,2025-01-28 19:07:09
ORD014827,U03806,R0046,completed,34.50,web,2025-01-28 13:34:33
ORD014828,U03574,R0024,failed,50.43,ios,2025-01-28 10:33:59
ORD014829,U02260,R0009,completed,35.88,ios,2025-01-28 18:19:33
ORD014830,U02608,R0050,failed,20.12,android,2025-01-28 09:05:32
ORD014831,U01535,R0012,completed,45.52,web,2025-01-28 18:59:43
ORD014832,U02515,R0021,completed,19.75,web,2025-01-28 15:42:15
ORD014833,U01211,R0001,completed,36.69,android,2025-01-28 03:06:33
ORD014834,U00034,R0029,completed,20.51,ios,2025-01-28 20:16:10
ORD014835,U04348,R0013,completed,19.13,ios,2025-01-28 09:51:07
ORD014836,U00645,R0020,completed,59.40,android,2025-01-28 20:55:32
ORD014837,U00429,R0031,completed,24.81,android,2025-01-28 23:28:15
ORD014838,U03975,R0007,completed,39.89,ios,2025-01-28 21:52:38
ORD014839,U02009,R0043,completed,54.85,web,2025-01-28 13:39:32
ORD014840,U01633,R0039,completed,28.49,ios,2025-01-28 14:39:45
ORD014841,U04282,R0004,completed,33.45,android,2025-01-28 21:46:03
ORD014842,U02028,R0019,completed,30.19,web,2025-01-28 11:56:33
ORD014843,U01656,R0024,failed,16.84,ios,2025-01-28 04:15:33
ORD014844,U03243,R0024,completed,59.66,ios,2025-01-28 11:53:43
ORD014845,U00276,R0009,failed,38.78,ios,2025-01-28 16:48:26
ORD014846,U04268,R0043,completed,22.99,web,2025-01-28 18:28:34
ORD014847,U03531,R0009,cancelled,44.06,web,2025-01-28 09:28:05
ORD014848,U02342,R0034,completed,30.32,android,2025-01-28 22:01:51
ORD014849,U03569,R0035,completed,15.05,ios,2025-01-28 19:24:21
ORD014850,U04997,R0041,cancelled,21.08,ios,2025-01-28 10:18:18
ORD014851,U03837,R0043,completed,40.35,android,2025-01-28 20:14:17
ORD014852,U04026,R0005,failed,24.63,ios,2025-01-28 13:35:28
ORD014853,U04835,R0049,completed,35.16,ios,2025-01-28 19:07:40
ORD014854,U04984,R0043,completed,25.35,ios,2025-01-28 14:35:50
ORD014855,U03824,R0031,completed,44.40,ios,2025-01-28 19:44:51
ORD014856,U03677,R0031,failed,48.29,android,2025-01-28 13:51:36
ORD014857,U00951,R0007,cancelled,45.93,web,2025-01-28 20:36:25
ORD014858,U04407,R0011,completed,50.33,android,2025-01-28 20:16:11
ORD014859,U04794,R0016,completed,33.48,android,2025-01-28 09:49:14
ORD014860,U04842,R0005,completed,35.12,android,2025-01-28 12:29:09
ORD014861,U01664,R0012,failed,35.22,ios,2025-01-28 14:49:17
ORD014862,U01175,R0001,completed,49.76,ios,2025-01-28 14:45:30
ORD014863,U01750,R0044,completed,29.69,ios,2025-01-28 19:45:20
ORD014864,U03453,R0020,completed,54.04,ios,2025-01-28 18:19:25
ORD014865,U02575,R0050,completed,54.48,ios,2025-01-28 02:41:54
ORD014866,U01413,R0003,completed,31.33,ios,2025-01-28 09:19:54
ORD014867,U03595,R0032,completed,36.74,web,2025-01-28 18:28:35
ORD014868,U02687,R0003,failed,33.40,ios,2025-01-28 08:19:36
ORD014869,U02295,R0043,completed,29.84,ios,2025-01-28 16:52:10
ORD014870,U03263,R0023,completed,15.64,ios,2025-01-28 15:08:51
ORD014871,U04878,R0047,completed,49.64,ios,2025-01-28 11:31:02
ORD014872,U04670,R0009,completed,19.61,android,2025-01-28 06:20:45
ORD014873,U00086,R0048,completed,42.96,android,2025-01-28 15:05:38
ORD014874,U02292,R0007,completed,54.37,web,2025-01-28 08:32:00
ORD014875,U04877,R0042,failed,43.97,ios,2025-01-28 19:22:13
ORD014876,U03619,R0030,cancelled,48.59,ios,2025-01-28 15:32:37
ORD014877,U03209,R0001,failed,15.46,ios,2025-01-28 16:43:15
ORD014878,U01946,R0010,failed,25.75,ios,2025-01-28 10:37:16
ORD014879,U03043,R0023,cancelled,34.73,web,2025-01-28 17:19:03
ORD014880,U02858,R0033,completed,39.36,ios,2025-01-28 20:50:26
ORD014881,U01958,R0015,failed,24.42,ios,2025-01-28 12:01:48
ORD014882,U04834,R0037,failed,47.75,ios,2025-01-28 01:50:32
ORD014883,U03161,R0015,completed,15.67,android,2025-01-28 09:19:44
ORD014884,U03765,R0004,failed,57.36,ios,2025-01-28 21:41:20
ORD014885,U01255,R0017,completed,42.23,android,2025-01-28 08:59:56
ORD014886,U03730,R0045,completed,18.28,ios,2025-01-28 05:18:07
ORD014887,U02914,R0019,completed,46.10,android,2025-01-28 21:46:02
ORD014888,U04175,R0049,completed,46.64,android,2025-01-28 18:57:57
ORD014889,U00772,R0034,completed,41.05,web,2025-01-28 19:17:07
ORD014890,U00047,R0044,completed,27.84,ios,2025-01-28 21:51:55
ORD014891,U01070,R0050,failed,15.10,ios,2025-01-28 18:31:25
ORD014892,U03841,R0047,completed,57.84,android,2025-01-28 18:11:04
ORD014893,U03494,R0014,completed,31.94,web,2025-01-28 08:25:36
ORD014894,U00385,R0044,completed,46.24,web,2025-01-28 14:59:07
ORD014895,U01429,R0030,completed,33.27,android,2025-01-28 05:28:32
ORD014896,U00887,R0008,completed,16.38,ios,2025-01-28 13:12:10
ORD014897,U04494,R0012,completed,30.56,android,2025-01-28 16:49:44
ORD014898,U01845,R0024,failed,22.09,ios,2025-01-28 09:32:31
ORD014899,U01664,R0003,completed,39.23,ios,2025-01-28 10:29:51
ORD014900,U01540,R0034,completed,56.12,android,2025-01-28 14:16:14
ORD014901,U03374,R0030,cancelled,55.77,ios,2025-01-28 11:57:37
ORD014902,U01095,R0046,completed,36.82,ios,2025-01-28 17:40:55
ORD014903,U04293,R0019,completed,29.21,ios,2025-01-28 16:09:30
ORD014904,U00675,R0038,cancelled,32.38,android,2025-01-28 20:58:10
ORD014905,U02463,R0031,failed,31.03,android,2025-01-28 20:24:27
ORD014906,U02796,R0022,completed,17.83,ios,2025-01-28 12:00:37
ORD014907,U03165,R0025,failed,17.51,ios,2025-01-28 10:32:55
ORD014908,U00857,R0038,completed,16.43,android,2025-01-28 14:46:32
ORD014909,U03767,R0027,completed,29.16,web,2025-01-28 17:49:14
ORD014910,U03867,R0033,cancelled,39.11,web,2025-01-28 12:08:42
ORD014911,U00866,R0035,completed,24.80,android,2025-01-28 11:47:37
ORD014912,U03187,R0009,failed,29.71,ios,2025-01-28 02:14:25
ORD014913,U00610,R0025,completed,32.38,android,2025-01-28 08:00:18
ORD014914,U03862,R0007,completed,21.20,web,2025-01-28 06:19:42
ORD014915,U01954,R0026,completed,52.43,android,2025-01-28 18:41:10
ORD014916,U03258,R0033,completed,43.28,android,2025-01-28 19:11:13
ORD014917,U00183,R0046,completed,23.21,ios,2025-01-28 18:07:56
ORD014918,U00312,R0045,completed,25.63,android,2025-01-28 15:28:26
ORD014919,U02330,R0005,failed,17.65,android,2025-01-28 17:46:25
ORD014920,U00364,R0042,completed,26.18,android,2025-01-28 06:37:23
ORD014921,U01395,R0035,completed,26.70,ios,2025-01-28 21:10:40
ORD014922,U03451,R0030,completed,33.96,android,2025-01-28 20:40:49
ORD014923,U04115,R0007,completed,41.77,android,2025-01-28 12:08:01
ORD014924,U00865,R0038,completed,18.71,web,2025-01-28 23:58:07
ORD014925,U00574,R0038,completed,58.91,android,2025-01-28 09:08:15
ORD014926,U02806,R0012,completed,41.99,web,2025-01-28 07:07:15
ORD014927,U04451,R0041,completed,33.28,web,2025-01-28 10:07:42
ORD014928,U03500,R0011,completed,16.48,ios,2025-01-28 11:49:54
ORD014929,U01949,R0015,completed,31.96,web,2025-01-28 22:11:42
ORD014930,U02298,R0005,failed,19.84,ios,2025-01-28 21:30:59
ORD014931,U02101,R0040,completed,58.79,ios,2025-01-28 09:26:17
ORD014932,U04365,R0008,failed,24.19,ios,2025-01-28 12:03:33
ORD014933,U01416,R0022,failed,43.38,ios,2025-01-28 22:14:34
ORD014934,U00530,R0012,completed,25.67,android,2025-01-28 07:47:22
ORD014935,U00416,R0015,completed,42.97,web,2025-01-28 03:39:07
ORD014936,U03704,R0042,cancelled,47.05,android,2025-01-28 06:16:56
ORD014937,U01169,R0015,cancelled,17.21,android,2025-01-28 07:30:59
ORD014938,U01597,R0050,failed,35.58,ios,2025-01-28 09:53:08
ORD014939,U02511,R0004,failed,15.01,ios,2025-01-28 22:10:21
ORD014940,U03244,R0015,completed,40.94,android,2025-01-28 05:59:20
ORD014941,U02114,R0036,failed,54.28,ios,2025-01-28 20:41:40
ORD014942,U04278,R0019,completed,21.22,web,2025-01-28 14:55:48
ORD014943,U02818,R0035,completed,26.36,ios,2025-01-28 09:04:16
ORD014944,U01945,R0046,completed,23.98,web,2025-01-28 14:35:59
ORD014945,U00992,R0004,completed,41.54,web,2025-01-28 09:32:36
ORD014946,U02456,R0011,completed,49.99,android,2025-01-28 21:35:52
ORD014947,U02227,R0040,cancelled,22.39,android,2025-01-28 15:47:35
ORD014948,U04697,R0049,completed,23.14,android,2025-01-28 19:31:04
ORD014949,U00671,R0025,failed,52.33,ios,2025-01-28 09:54:37
ORD014950,U01550,R0036,cancelled,59.79,android,2025-01-28 00:10:57
ORD014951,U04844,R0010,failed,32.78,ios,2025-01-28 21:22:47
ORD014952,U01000,R0033,completed,57.43,web,2025-01-28 06:26:31
ORD014953,U03402,R0020,completed,32.18,ios,2025-01-28 20:45:27
ORD014954,U01437,R0012,completed,30.61,web,2025-01-28 11:29:31
ORD014955,U03015,R0007,completed,16.24,ios,2025-01-28 13:38:39
ORD014956,U00237,R0031,cancelled,41.52,ios,2025-01-28 09:03:09
ORD014957,U02996,R0002,failed,41.90,ios,2025-01-28 14:00:04
ORD014958,U03996,R0046,completed,32.18,ios,2025-01-28 18:31:39
ORD014959,U02399,R0003,completed,37.59,android,2025-01-28 06:49:04
ORD014960,U01554,R0038,completed,20.72,android,2025-01-28 12:51:19
ORD014961,U02849,R0028,completed,27.95,android,2025-01-28 09:59:53
ORD014962,U03711,R0007,completed,39.21,ios,2025-01-28 07:11:46
ORD014963,U02242,R0042,failed,41.53,ios,2025-01-28 17:13:11
ORD014964,U04082,R0027,completed,19.64,android,2025-01-28 18:59:34
ORD014965,U00707,R0003,cancelled,46.97,ios,2025-01-28 13:28:53
ORD014966,U04563,R0019,completed,46.88,android,2025-01-28 13:56:45
ORD014967,U01935,R0042,completed,36.16,web,2025-01-28 14:32:57
ORD014968,U04369,R0014,completed,27.63,android,2025-01-28 13:16:38
ORD014969,U03311,R0018,cancelled,32.16,ios,2025-01-28 12:38:50
ORD014970,U04223,R0017,completed,21.03,web,2025-01-29 14:00:48
ORD014971,U02660,R0035,completed,37.51,android,2025-01-29 19:36:18
ORD014972,U02028,R0022,cancelled,39.08,web,2025-01-29 09:04:35
ORD014973,U03389,R0003,completed,37.70,android,2025-01-29 18:20:52
ORD014974,U02581,R0020,completed,33.09,android,2025-01-29 08:22:54
ORD014975,U03321,R0003,completed,48.01,android,2025-01-29 20:24:44
ORD014976,U01584,R0014,completed,26.31,ios,2025-01-29 00:36:40
ORD014977,U04939,R0024,completed,42.96,ios,2025-01-29 11:32:46
ORD014978,U03756,R0005,completed,27.05,android,2025-01-29 05:15:03
ORD014979,U02836,R0022,cancelled,28.50,ios,2025-01-29 14:05:41
ORD014980,U02556,R0010,failed,48.68,ios,2025-01-29 13:03:03
ORD014981,U01302,R0032,completed,24.87,android,2025-01-29 09:15:34
ORD014982,U02585,R0027,completed,39.85,ios,2025-01-29 13:16:40
ORD014983,U04481,R0025,completed,30.82,android,2025-01-29 22:41:33
ORD014984,U04920,R0050,completed,32.71,ios,2025-01-29 14:10:27
ORD014985,U04157,R0046,completed,59.25,ios,2025-01-29 13:13:46
ORD014986,U02815,R0008,cancelled,47.07,ios,2025-01-29 13:23:29
ORD014987,U03991,R0046,completed,26.06,ios,2025-01-29 21:18:21
ORD014988,U01680,R0038,failed,35.47,web,2025-01-29 10:55:20
ORD014989,U04016,R0036,completed,48.56,android,2025-01-29 23:43:57
ORD014990,U01494,R0022,completed,33.50,ios,2025-01-29 10:57:51
ORD014991,U01255,R0032,completed,34.82,android,2025-01-29 10:53:00
ORD014992,U00435,R0014,completed,35.37,android,2025-01-29 14:53:40
ORD014993,U00515,R0034,cancelled,44.78,ios,2025-01-29 06:08:42
ORD014994,U04648,R0011,completed,53.52,ios,2025-01-29 07:39:26
ORD014995,U03537,R0007,cancelled,50.20,ios,2025-01-29 16:25:04
ORD014996,U00977,R0034,failed,59.49,ios,2025-01-29 01:12:41
ORD014997,U04300,R0001,completed,27.28,web,2025-01-29 10:59:57
ORD014998,U00602,R0022,cancelled,16.35,android,2025-01-29 21:31:30
ORD014999,U03785,R0032,failed,22.22,android,2025-01-29 04:51:05
ORD015000,U00429,R0043,completed,18.07,android,2025-01-29 12:12:26
ORD015001,U00381,R0045,completed,43.32,android,2025-01-29 19:54:16
ORD015002,U01685,R0004,completed,19.12,ios,2025-01-29 21:34:11
ORD015003,U00087,R0046,completed,26.12,web,2025-01-29 12:44:21
ORD015004,U00847,R0003,completed,22.78,web,2025-01-29 14:31:42
ORD015005,U04400,R0037,completed,18.52,ios,2025-01-29 21:38:53
ORD015006,U00446,R0014,cancelled,49.90,ios,2025-01-29 10:49:03
ORD015007,U04099,R0041,completed,39.10,android,2025-01-29 10:50:41
ORD015008,U01187,R0012,completed,31.81,android,2025-01-29 13:24:34
ORD015009,U04390,R0002,cancelled,16.43,android,2025-01-29 21:47:42
ORD015010,U02282,R0012,completed,43.56,android,2025-01-29 10:54:56
ORD015011,U02268,R0009,completed,55.19,android,2025-01-29 23:01:59
ORD015012,U02530,R0024,completed,56.05,web,2025-01-29 00:21:17
ORD015013,U02455,R0042,completed,58.52,android,2025-01-29 08:26:23
ORD015014,U00448,R0001,completed,23.41,ios,2025-01-29 16:26:01
ORD015015,U04607,R0018,failed,55.07,ios,2025-01-29 10:50:43
ORD015016,U00691,R0034,completed,28.71,android,2025-01-29 20:59:54
ORD015017,U02494,R0026,completed,47.47,android,2025-01-29 08:31:25
ORD015018,U02474,R0002,cancelled,39.00,ios,2025-01-29 19:34:26
ORD015019,U01557,R0021,completed,22.16,android,2025-01-29 13:50:06
ORD015020,U04226,R0046,completed,24.12,web,2025-01-29 11:41:12
ORD015021,U01054,R0008,completed,15.92,ios,2025-01-29 12:23:12
ORD015022,U04066,R0004,completed,38.56,android,2025-01-29 19:36:08
ORD015023,U01709,R0032,completed,24.87,ios,2025-01-29 08:29:30
ORD015024,U01785,R0037,completed,48.94,web,2025-01-29 19:44:11
ORD015025,U03179,R0009,completed,49.21,web,2025-01-29 19:01:23
ORD015026,U02940,R0038,failed,15.28,ios,2025-01-29 12:26:27
ORD015027,U02471,R0019,completed,27.81,web,2025-01-29 21:15:10
ORD015028,U03896,R0022,completed,31.70,android,2025-01-29 19:37:30
ORD015029,U00788,R0020,completed,46.29,android,2025-01-29 08:48:38
ORD015030,U02573,R0016,cancelled,34.78,ios,2025-01-29 20:14:20
ORD015031,U00022,R0009,cancelled,43.00,android,2025-01-29 16:58:21
ORD015032,U01749,R0004,cancelled,31.14,ios,2025-01-29 12:12:46
ORD015033,U04292,R0021,failed,51.70,ios,2025-01-29 02:28:22
ORD015034,U00009,R0007,completed,41.16,android,2025-01-29 09:13:16
ORD015035,U01548,R0003,completed,56.03,ios,2025-01-29 14:25:33
ORD015036,U02746,R0046,completed,40.34,ios,2025-01-29 08:42:12
ORD015037,U02510,R0049,completed,39.02,web,2025-01-29 09:23:36
ORD015038,U03297,R0034,failed,35.56,ios,2025-01-29 07:53:04
ORD015039,U03975,R0039,failed,51.17,ios,2025-01-29 19:30:08
ORD015040,U01035,R0002,cancelled,52.39,web,2025-01-29 20:49:08
ORD015041,U00841,R0047,cancelled,18.06,ios,2025-01-29 16:55:23
ORD015042,U02048,R0015,completed,19.97,ios,2025-01-29 12:53:46
ORD015043,U01411,R0017,completed,38.14,android,2025-01-29 19:28:32
ORD015044,U00239,R0029,cancelled,43.30,ios,2025-01-29 22:58:10
ORD015045,U01152,R0024,completed,42.70,ios,2025-01-29 12:57:35
ORD015046,U00035,R0032,cancelled,19.68,ios,2025-01-29 16:00:10
ORD015047,U00457,R0014,completed,42.67,web,2025-01-29 20:51:30
ORD015048,U01720,R0026,failed,56.85,ios,2025-01-29 12:05:23
ORD015049,U04713,R0020,completed,37.73,android,2025-01-29 12:25:57
ORD015050,U04200,R0047,cancelled,38.89,ios,2025-01-29 17:44:21
ORD015051,U04278,R0049,completed,22.17,web,2025-01-29 18:19:54
ORD015052,U02697,R0048,completed,46.33,web,2025-01-29 18:52:21
ORD015053,U00114,R0039,cancelled,58.06,web,2025-01-29 21:30:04
ORD015054,U04077,R0019,completed,46.13,ios,2025-01-29 20:49:13
ORD015055,U01851,R0002,completed,56.55,android,2025-01-29 19:52:28
ORD015056,U02259,R0049,cancelled,34.67,android,2025-01-29 22:01:21
ORD015057,U00054,R0019,completed,48.44,android,2025-01-29 12:58:21
ORD015058,U00541,R0024,completed,16.05,web,2025-01-29 15:02:39
ORD015059,U04456,R0027,completed,22.46,ios,2025-01-29 08:50:40
ORD015060,U03978,R0049,completed,42.86,web,2025-01-29 14:49:52
ORD015061,U01666,R0012,cancelled,59.62,ios,2025-01-29 10:46:33
ORD015062,U04117,R0031,failed,47.20,ios,2025-01-29 19:04:42
ORD015063,U00085,R0026,failed,43.03,web,2025-01-29 21:01:37
ORD015064,U03003,R0044,completed,43.97,web,2025-01-29 19:46:18
ORD015065,U04546,R0016,failed,55.21,ios,2025-01-29 03:43:23
ORD015066,U03861,R0026,completed,48.49,web,2025-01-29 10:00:00
ORD015067,U02025,R0002,completed,52.94,android,2025-01-29 07:29:53
ORD015068,U02781,R0037,completed,20.30,android,2025-01-29 19:01:02
ORD015069,U03374,R0026,completed,47.03,ios,2025-01-29 22:32:17
ORD015070,U03377,R0048,completed,47.39,android,2025-01-29 01:30:17
ORD015071,U00072,R0028,failed,23.40,android,2025-01-29 12:15:23
ORD015072,U04998,R0002,completed,53.78,ios,2025-01-29 17:08:27
ORD015073,U03860,R0022,completed,25.69,web,2025-01-29 21:12:02
ORD015074,U02749,R0042,completed,28.93,android,2025-01-29 20:32:13
ORD015075,U04149,R0002,completed,19.94,android,2025-01-29 20:47:50
ORD015076,U02707,R0017,completed,39.52,web,2025-01-29 22:41:33
ORD015077,U03924,R0032,cancelled,17.22,web,2025-01-29 12:26:56
ORD015078,U03788,R0030,completed,27.34,android,2025-01-29 16:58:39
ORD015079,U04572,R0023,failed,29.15,ios,2025-01-29 14:10:53
ORD015080,U01875,R0036,completed,54.25,android,2025-01-29 21:11:09
ORD015081,U02871,R0009,completed,42.76,web,2025-01-29 13:24:34
ORD015082,U02306,R0006,completed,43.81,android,2025-01-29 21:44:29
ORD015083,U04981,R0039,completed,26.47,ios,2025-01-29 17:45:35
ORD015084,U04694,R0036,failed,18.00,ios,2025-01-29 07:36:18
ORD015085,U04531,R0044,completed,22.57,web,2025-01-29 06:52:51
ORD015086,U04240,R0004,failed,59.93,ios,2025-01-29 21:34:35
ORD015087,U01138,R0037,completed,20.94,web,2025-01-29 19:43:08
ORD015088,U04750,R0049,failed,24.11,android,2025-01-29 14:35:51
ORD015089,U02371,R0018,completed,22.10,ios,2025-01-29 16:11:34
ORD015090,U02673,R0021,completed,24.33,web,2025-01-29 18:44:35
ORD015091,U03380,R0036,completed,21.15,web,2025-01-29 11:21:28
ORD015092,U04339,R0046,completed,44.30,android,2025-01-29 19:59:06
ORD015093,U00101,R0034,completed,57.51,web,2025-01-29 08:52:25
ORD015094,U01678,R0018,completed,58.83,ios,2025-01-29 21:59:30
ORD015095,U01638,R0047,completed,43.47,ios,2025-01-29 14:37:34
ORD015096,U01572,R0033,failed,48.43,ios,2025-01-29 21:23:31
ORD015097,U00404,R0014,completed,34.23,ios,2025-01-29 18:24:54
ORD015098,U01462,R0019,failed,19.90,ios,2025-01-29 14:19:37
ORD015099,U03589,R0045,completed,51.32,ios,2025-01-29 06:59:38
ORD015100,U04518,R0044,completed,19.42,android,2025-01-29 20:37:49
ORD015101,U02010,R0022,cancelled,56.77,android,2025-01-29 10:38:46
ORD015102,U01601,R0019,completed,44.74,web,2025-01-29 13:53:34
ORD015103,U04453,R0006,failed,36.78,ios,2025-01-29 10:18:15
ORD015104,U01280,R0029,completed,47.82,android,2025-01-29 21:15:34
ORD015105,U04727,R0048,completed,44.73,ios,2025-01-29 19:41:37
ORD015106,U03903,R0035,cancelled,42.43,web,2025-01-29 18:20:39
ORD015107,U04466,R0045,failed,27.19,ios,2025-01-29 20:14:26
ORD015108,U03564,R0046,completed,58.96,web,2025-01-29 18:55:22
ORD015109,U01058,R0023,failed,41.12,android,2025-01-29 12:05:48
ORD015110,U00542,R0030,completed,48.38,android,2025-01-29 14:27:19
ORD015111,U04535,R0011,completed,53.04,android,2025-01-29 10:33:33
ORD015112,U03388,R0037,cancelled,35.41,ios,2025-01-29 03:13:41
ORD015113,U04544,R0006,cancelled,28.02,ios,2025-01-29 18:04:45
ORD015114,U02965,R0039,cancelled,45.05,ios,2025-01-29 06:33:39
ORD015115,U04497,R0017,failed,32.77,ios,2025-01-29 14:40:14
ORD015116,U04656,R0037,completed,21.29,ios,2025-01-29 22:32:48
ORD015117,U03045,R0008,cancelled,18.24,web,2025-01-29 14:56:39
ORD015118,U02693,R0021,completed,26.67,ios,2025-01-29 14:52:12
ORD015119,U03008,R0041,completed,58.20,ios,2025-01-29 19:19:28
ORD015120,U00637,R0020,completed,51.14,ios,2025-01-29 21:29:40
ORD015121,U03743,R0001,completed,49.98,ios,2025-01-29 07:25:06
ORD015122,U02805,R0036,completed,18.67,android,2025-01-29 21:13:04
ORD015123,U03555,R0019,failed,18.95,ios,2025-01-29 19:01:48
ORD015124,U00708,R0042,cancelled,55.41,android,2025-01-29 10:09:46
ORD015125,U01685,R0025,failed,23.32,ios,2025-01-29 07:08:13
ORD015126,U04266,R0020,completed,40.89,android,2025-01-29 15:11:21
ORD015127,U00678,R0026,completed,24.78,ios,2025-01-29 03:51:35
ORD015128,U03073,R0005,failed,42.32,ios,2025-01-29 18:55:46
ORD015129,U04762,R0029,completed,52.29,web,2025-01-29 13:53:47
ORD015130,U02702,R0006,failed,51.04,ios,2025-01-29 12:17:23
ORD015131,U02400,R0012,completed,22.97,web,2025-01-29 18:05:23
ORD015132,U01069,R0037,failed,55.96,ios,2025-01-29 12:48:54
ORD015133,U03966,R0032,completed,44.95,android,2025-01-29 20:32:25
ORD015134,U03730,R0033,completed,48.25,ios,2025-01-29 10:01:03
ORD015135,U03521,R0013,completed,39.55,android,2025-01-29 08:56:56
ORD015136,U02736,R0017,completed,51.95,android,2025-01-29 09:00:18
ORD015137,U01605,R0010,failed,15.17,android,2025-01-29 18:27:30
ORD015138,U02118,R0040,completed,30.05,ios,2025-01-29 07:11:43
ORD015139,U00381,R0038,completed,31.39,android,2025-01-29 20:40:48
ORD015140,U01424,R0030,completed,15.08,web,2025-01-29 13:48:49
ORD015141,U04964,R0003,cancelled,57.30,web,2025-01-29 23:30:32
ORD015142,U02095,R0022,completed,32.89,android,2025-01-29 07:12:45
ORD015143,U02299,R0005,failed,59.29,ios,2025-01-29 09:02:30
ORD015144,U02334,R0031,completed,46.91,ios,2025-01-29 19:41:04
ORD015145,U03729,R0032,cancelled,58.41,ios,2025-01-29 21:48:22
ORD015146,U00911,R0034,failed,28.32,ios,2025-01-29 23:38:48
ORD015147,U03508,R0025,failed,55.80,ios,2025-01-29 10:28:46
ORD015148,U03568,R0046,failed,25.08,ios,2025-01-29 18:36:16
ORD015149,U03540,R0011,failed,19.96,ios,2025-01-29 08:52:44
ORD015150,U01546,R0030,completed,42.48,web,2025-01-29 18:35:39
