event_id,user_id,session_id,event_type,platform,device,app_version,timestamp
E0047726,U04486,S0014556,restaurant_view,android,Samsung S23 Ultra,4.2.2,2025-01-30 14:16:57
E0047727,U04486,S0014556,add_to_cart,android,Samsung S23 Ultra,4.2.2,2025-01-30 14:17:33
E0047728,U00187,S0014557,app_open,ios,iPhone 15,4.2.2,2025-01-30 01:32:52
E0047729,U00187,S0014557,restaurant_view,ios,iPhone 15,4.2.2,2025-01-30 01:33:28
E0047730,U00187,S0014557,add_to_cart,ios,iPhone 15,4.2.2,2025-01-30 01:33:55
E0047731,U00187,S0014557,checkout_start,ios,iPhone 15,4.2.2,2025-01-30 01:34:19
E0047732,U00187,S0014557,payment_attempt,ios,iPhone 15,4.2.2,2025-01-30 01:34:49
E0047733,U00187,S0014557,order_complete,ios,iPhone 15,4.2.2,2025-01-30 01:35:30
E0047734,U02702,S0014558,app_open,ios,iPhone 15,4.2.2,2025-01-30 17:37:42
E0047735,U02702,S0014558,restaurant_view,ios,iPhone 15,4.2.2,2025-01-30 17:38:11
E0047736,U01784,S0014559,app_open,ios,iPhone 15,4.2.2,2025-01-30 10:09:18
E0047737,U01784,S0014559,restaurant_view,ios,iPhone 15,4.2.2,2025-01-30 10:09:25
E0047738,U01784,S0014559,add_to_cart,ios,iPhone 15,4.2.2,2025-01-30 10:09:52
E0047739,U01784,S0014559,checkout_start,ios,iPhone 15,4.2.2,2025-01-30 10:10:32
E0047740,U01784,S0014559,payment_attempt,ios,iPhone 15,4.2.2,2025-01-30 10:11:13
E0047741,U01451,S0014560,app_open,android,Samsung A54,4.2.2,2025-01-30 11:56:24
E0047742,U01451,S0014560,restaurant_view,android,Samsung A54,4.2.2,2025-01-30 11:56:59
E0047743,U02796,S0014561,app_open,ios,iPhone 14 Pro,4.2.2,2025-01-30 13:13:57
E0047744,U02796,S0014561,restaurant_view,ios,iPhone 14 Pro,4.2.2,2025-01-30 13:14:15
E0047745,U02547,S0014562,app_open,android,Samsung S23,4.2.2,2025-01-30 19:09:43
E0047746,U02547,S0014562,restaurant_view,android,Samsung S23,4.2.2,2025-01-30 19:10:11
E0047747,U04364,S0014563,app_open,web,Firefox,4.2.2,2025-01-30 12:01:50
E0047748,U04364,S0014563,restaurant_view,web,Firefox,4.2.2,2025-01-30 12:02:01
E0047749,U04364,S0014563,add_to_cart,web,Firefox,4.2.2,2025-01-30 12:02:37
E0047750,U03085,S0014564,app_open,ios,iPhone 14 Pro,4.2.2,2025-01-30 14:46:11
E0047751,U02889,S0014565,app_open,android,Samsung A54,4.2.2,2025-01-30 14:10:47
E0047752,U01914,S0014566,app_open,android,Pixel 7 Pro,4.2.2,2025-01-30 02:23:17
E0047753,U01914,S0014566,restaurant_view,android,Pixel 7 Pro,4.2.2,2025-01-30 02:23:53
E0047754,U01914,S0014566,add_to_cart,android,Pixel 7 Pro,4.2.2,2025-01-30 02:24:29
E0047755,U01914,S0014566,checkout_start,android,Pixel 7 Pro,4.2.2,2025-01-30 02:24:49
E0047756,U01914,S0014566,payment_attempt,android,Pixel 7 Pro,4.2.2,2025-01-30 02:24:56
E0047757,U01914,S0014566,order_complete,android,Pixel 7 Pro,4.2.2,2025-01-30 02:25:01
E0047758,U01783,S0014567,app_open,ios,iPhone SE,4.2.2,2025-01-30 22:04:47
E0047759,U04590,S0014568,app_open,android,Samsung S23 Ultra,4.2.2,2025-01-30 12:25:05
E0047760,U04590,S0014568,restaurant_view,android,Samsung S23 Ultra,4.2.2,2025-01-30 12:25:11
E0047761,U04590,S0014568,add_to_cart,android,Samsung S23 Ultra,4.2.2,2025-01-30 12:25:24
E0047762,U00224,S0014569,app_open,android,Pixel 7 Pro,4.2.2,2025-01-30 12:17:50
E0047763,U00224,S0014569,restaurant_view,android,Pixel 7 Pro,4.2.2,2025-01-30 12:18:29
E0047764,U03847,S0014570,app_open,web,Edge,4.2.2,2025-01-30 10:00:47
E0047765,U03847,S0014570,restaurant_view,web,Edge,4.2.2,2025-01-30 10:01:29
E0047766,U01787,S0014571,app_open,ios,iPhone SE,4.2.2,2025-01-30 15:42:38
E0047767,U04733,S0014572,app_open,web,Edge,4.2.2,2025-01-30 09:40:24
E0047768,U04733,S0014572,restaurant_view,web,Edge,4.2.2,2025-01-30 09:40:59
E0047769,U04733,S0014572,add_to_cart,web,Edge,4.2.2,2025-01-30 09:41:28
E0047770,U03405,S0014573,app_open,android,Samsung S23 Ultra,4.2.2,2025-01-30 10:27:25
E0047771,U03405,S0014573,restaurant_view,android,Samsung S23 Ultra,4.2.2,2025-01-30 10:27:46
E0047772,U03405,S0014573,add_to_cart,android,Samsung S23 Ultra,4.2.2,2025-01-30 10:27:58
E0047773,U03405,S0014573,checkout_start,android,Samsung S23 Ultra,4.2.2,2025-01-30 10:28:18
E0047774,U03405,S0014573,payment_attempt,android,Samsung S23 Ultra,4.2.2,2025-01-30 10:28:28
E0047775,U03405,S0014573,order_complete,android,Samsung S23 Ultra,4.2.2,2025-01-30 10:29:06
E0047776,U00431,S0014574,app_open,ios,iPhone 14,4.2.2,2025-01-30 12:16:24
E0047777,U00431,S0014574,restaurant_view,ios,iPhone 14,4.2.2,2025-01-30 12:16:57
E0047778,U00431,S0014574,add_to_cart,ios,iPhone 14,4.2.2,2025-01-30 12:17:27
E0047779,U00431,S0014574,checkout_start,ios,iPhone 14,4.2.2,2025-01-30 12:18:06
E0047780,U00431,S0014574,payment_attempt,ios,iPhone 14,4.2.2,2025-01-30 12:18:40
E0047781,U00431,S0014574,order_complete,ios,iPhone 14,4.2.2,2025-01-30 12:19:11
E0047782,U00417,S0014575,app_open,android,Pixel 7,4.2.2,2025-01-30 13:01:42
E0047783,U01772,S0014576,app_open,ios,iPhone 15,4.2.2,2025-01-30 12:31:27
E0047784,U01772,S0014576,restaurant_view,ios,iPhone 15,4.2.2,2025-01-30 12:31:43
E0047785,U01772,S0014576,add_to_cart,ios,iPhone 15,4.2.2,2025-01-30 12:31:58
E0047786,U01772,S0014576,checkout_start,ios,iPhone 15,4.2.2,2025-01-30 12:32:01
E0047787,U03084,S0014577,app_open,ios,iPhone 15,4.2.2,2025-01-30 14:12:03
E0047788,U03084,S0014577,restaurant_view,ios,iPhone 15,4.2.2,2025-01-30 14:12:23
E0047789,U03084,S0014577,add_to_cart,ios,iPhone 15,4.2.2,2025-01-30 14:12:31
E0047790,U03084,S0014577,checkout_start,ios,iPhone 15,4.2.2,2025-01-30 14:12:45
E0047791,U03084,S0014577,payment_attempt,ios,iPhone 15,4.2.2,2025-01-30 14:13:01
E0047792,U01506,S0014578,app_open,ios,iPhone SE,4.2.2,2025-01-30 21:24:19
E0047793,U01506,S0014578,restaurant_view,ios,iPhone SE,4.2.2,2025-01-30 21:24:55
E0047794,U01506,S0014578,add_to_cart,ios,iPhone SE,4.2.2,2025-01-30 21:25:04
E0047795,U01506,S0014578,checkout_start,ios,iPhone SE,4.2.2,2025-01-30 21:25:14
E0047796,U01506,S0014578,payment_attempt,ios,iPhone SE,4.2.2,2025-01-30 21:25:50
E0047797,U01506,S0014578,order_complete,ios,iPhone SE,4.2.2,2025-01-30 21:26:33
E0047798,U01784,S0014579,app_open,ios,iPhone SE,4.2.2,2025-01-30 12:41:31
E0047799,U01907,S0014580,app_open,web,Chrome,4.2.2,2025-01-30 12:02:32
E0047800,U00405,S0014581,app_open,ios,iPhone 15 Pro,4.2.2,2025-01-30 17:00:20
E0047801,U00405,S0014581,restaurant_view,ios,iPhone 15 Pro,4.2.2,2025-01-30 17:00:42
E0047802,U00490,S0014582,app_open,android,Samsung A54,4.2.2,2025-01-30 09:41:58
E0047803,U00490,S0014582,restaurant_view,android,Samsung A54,4.2.2,2025-01-30 09:42:33
E0047804,U00490,S0014582,add_to_cart,android,Samsung A54,4.2.2,2025-01-30 09:42:41
E0047805,U03081,S0014583,app_open,ios,iPhone 15,4.2.2,2025-01-30 07:33:00
E0047806,U03081,S0014583,restaurant_view,ios,iPhone 15,4.2.2,2025-01-30 07:33:10
E0047807,U03081,S0014583,add_to_cart,ios,iPhone 15,4.2.2,2025-01-30 07:33:25
E0047808,U03081,S0014583,checkout_start,ios,iPhone 15,4.2.2,2025-01-30 07:33:52
E0047809,U03081,S0014583,payment_attempt,ios,iPhone 15,4.2.2,2025-01-30 07:34:03
E0047810,U01283,S0014584,app_open,ios,iPhone 14,4.2.2,2025-01-30 12:35:14
E0047811,U01283,S0014584,restaurant_view,ios,iPhone 14,4.2.2,2025-01-30 12:35:59
E0047812,U04925,S0014585,app_open,ios,iPhone 14,4.2.2,2025-01-30 12:23:01
E0047813,U04925,S0014585,restaurant_view,ios,iPhone 14,4.2.2,2025-01-30 12:23:44
E0047814,U04925,S0014585,add_to_cart,ios,iPhone 14,4.2.2,2025-01-30 12:24:19
E0047815,U04925,S0014585,checkout_start,ios,iPhone 14,4.2.2,2025-01-30 12:24:52
E0047816,U04925,S0014585,payment_attempt,ios,iPhone 14,4.2.2,2025-01-30 12:25:37
E0047817,U04925,S0014585,order_complete,ios,iPhone 14,4.2.2,2025-01-30 12:25:46
E0047818,U02037,S0014586,app_open,android,Samsung A54,4.2.2,2025-01-30 08:20:28
E0047819,U02037,S0014586,restaurant_view,android,Samsung A54,4.2.2,2025-01-30 08:21:13
E0047820,U02037,S0014586,add_to_cart,android,Samsung A54,4.2.2,2025-01-30 08:21:54
E0047821,U04288,S0014587,app_open,ios,iPhone 14,4.2.2,2025-01-30 03:24:07
E0047822,U04288,S0014587,restaurant_view,ios,iPhone 14,4.2.2,2025-01-30 03:24:47
E0047823,U02869,S0014588,app_open,android,Pixel 7 Pro,4.2.2,2025-01-30 22:52:50
E0047824,U02869,S0014588,restaurant_view,android,Pixel 7 Pro,4.2.2,2025-01-30 22:52:56
E0047825,U02869,S0014588,add_to_cart,android,Pixel 7 Pro,4.2.2,2025-01-30 22:53:14
E0047826,U02869,S0014588,checkout_start,android,Pixel 7 Pro,4.2.2,2025-01-30 22:53:24
E0047827,U00136,S0014589,app_open,web,Edge,4.2.2,2025-01-30 08:05:34
E0047828,U04516,S0014590,app_open,web,Chrome,4.2.2,2025-01-30 18:46:28
E0047829,U04516,S0014590,restaurant_view,web,Chrome,4.2.2,2025-01-30 18:46:38
E0047830,U04516,S0014590,add_to_cart,web,Chrome,4.2.2,2025-01-30 18:46:45
E0047831,U04516,S0014590,checkout_start,web,Chrome,4.2.2,2025-01-30 18:46:50
E0047832,U04516,S0014590,payment_attempt,web,Chrome,4.2.2,2025-01-30 18:47:26
E0047833,U04516,S0014590,order_complete,web,Chrome,4.2.2,2025-01-30 18:47:59
E0047834,U02640,S0014591,app_open,ios,iPhone 15 Pro,4.2.2,2025-01-30 10:37:51
E0047835,U02640,S0014591,restaurant_view,ios,iPhone 15 Pro,4.2.2,2025-01-30 10:38:33
E0047836,U01137,S0014592,app_open,android,Samsung A54,4.2.2,2025-01-30 08:13:13
E0047837,U01137,S0014592,restaurant_view,android,Samsung A54,4.2.2,2025-01-30 08:13:47
E0047838,U02491,S0014593,app_open,ios,iPhone SE,4.2.2,2025-01-30 21:19:50
E0047839,U02491,S0014593,restaurant_view,ios,iPhone SE,4.2.2,2025-01-30 21:20:23
E0047840,U02491,S0014593,add_to_cart,ios,iPhone SE,4.2.2,2025-01-30 21:20:53
E0047841,U01825,S0014594,app_open,ios,iPhone 15,4.2.2,2025-01-30 21:08:23
E0047842,U03995,S0014595,app_open,android,Pixel 7 Pro,4.2.2,2025-01-30 05:13:29
E0047843,U03995,S0014595,restaurant_view,android,Pixel 7 Pro,4.2.2,2025-01-30 05:13:44
E0047844,U03995,S0014595,add_to_cart,android,Pixel 7 Pro,4.2.2,2025-01-30 05:14:08
E0047845,U00853,S0014596,app_open,ios,iPhone SE,4.2.2,2025-01-30 15:38:55
E0047846,U00853,S0014596,restaurant_view,ios,iPhone SE,4.2.2,2025-01-30 15:39:11
E0047847,U04441,S0014597,app_open,android,Samsung S23 Ultra,4.2.2,2025-01-30 14:46:31
E0047848,U04441,S0014597,restaurant_view,android,Samsung S23 Ultra,4.2.2,2025-01-30 14:47:14
E0047849,U04441,S0014597,add_to_cart,android,Samsung S23 Ultra,4.2.2,2025-01-30 14:47:42
E0047850,U04441,S0014597,checkout_start,android,Samsung S23 Ultra,4.2.2,2025-01-30 14:48:13
E0047851,U04441,S0014597,payment_attempt,android,Samsung S23 Ultra,4.2.2,2025-01-30 14:48:27
E0047852,U04441,S0014597,order_complete,android,Samsung S23 Ultra,4.2.2,2025-01-30 14:48:41
E0047853,U00239,S0014598,app_open,ios,iPhone 15 Pro,4.2.2,2025-01-30 18:46:09
E0047854,U00239,S0014598,restaurant_view,ios,iPhone 15 Pro,4.2.2,2025-01-30 18:46:18
E0047855,U01151,S0014599,app_open,android,Samsung S23 Ultra,4.2.2,2025-01-30 18:44:48
E0047856,U02953,S0014600,app_open,ios,iPhone 15,4.2.2,2025-01-30 17:29:11
E0047857,U02953,S0014600,restaurant_view,ios,iPhone 15,4.2.2,2025-01-30 17:29:33
E0047858,U02953,S0014600,add_to_cart,ios,iPhone 15,4.2.2,2025-01-30 17:30:16
E0047859,U02953,S0014600,checkout_start,ios,iPhone 15,4.2.2,2025-01-30 17:30:42
E0047860,U02953,S0014600,payment_attempt,ios,iPhone 15,4.2.2,2025-01-30 17:31:07
E0047861,U00899,S0014601,app_open,ios,iPhone 14,4.2.2,2025-01-30 13:16:33
E0047862,U00899,S0014601,restaurant_view,ios,iPhone 14,4.2.2,2025-01-30 13:16:40
E0047863,U00899,S0014601,add_to_cart,ios,iPhone 14,4.2.2,2025-01-30 13:16:48
E0047864,U00899,S0014601,checkout_start,ios,iPhone 14,4.2.2,2025-01-30 13:17:30
E0047865,U00899,S0014601,payment_attempt,ios,iPhone 14,4.2.2,2025-01-30 13:17:36
E0047866,U00899,S0014601,order_complete,ios,iPhone 14,4.2.2,2025-01-30 13:18:19
E0047867,U03823,S0014602,app_open,android,Pixel 7,4.2.2,2025-01-30 17:12:30
E0047868,U03823,S0014602,restaurant_view,android,Pixel 7,4.2.2,2025-01-30 17:12:56
E0047869,U03823,S0014602,add_to_cart,android,Pixel 7,4.2.2,2025-01-30 17:13:24
E0047870,U03823,S0014602,checkout_start,android,Pixel 7,4.2.2,2025-01-30 17:13:46
E0047871,U03823,S0014602,payment_attempt,android,Pixel 7,4.2.2,2025-01-30 17:13:56
E0047872,U03823,S0014602,order_complete,android,Pixel 7,4.2.2,2025-01-30 17:14:00
E0047873,U03614,S0014603,app_open,ios,iPhone 15,4.2.2,2025-01-30 14:08:59
E0047874,U00721,S0014604,app_open,ios,iPhone 14 Pro,4.2.2,2025-01-30 12:49:01
E0047875,U01293,S0014605,app_open,android,Samsung S23,4.2.2,2025-01-30 10:08:29
E0047876,U01293,S0014605,restaurant_view,android,Samsung S23,4.2.2,2025-01-30 10:08:51
E0047877,U01293,S0014605,add_to_cart,android,Samsung S23,4.2.2,2025-01-30 10:09:29
E0047878,U04456,S0014606,app_open,ios,iPhone 14,4.2.2,2025-01-30 19:43:22
E0047879,U04456,S0014606,restaurant_view,ios,iPhone 14,4.2.2,2025-01-30 19:43:34
E0047880,U04456,S0014606,add_to_cart,ios,iPhone 14,4.2.2,2025-01-30 19:44:03
E0047881,U04415,S0014607,app_open,ios,iPhone 15,4.2.2,2025-01-30 20:18:19
E0047882,U04942,S0014608,app_open,web,Chrome,4.2.2,2025-01-30 09:22:50
E0047883,U04942,S0014608,restaurant_view,web,Chrome,4.2.2,2025-01-30 09:23:23
E0047884,U01768,S0014609,app_open,android,Samsung S23,4.2.2,2025-01-30 18:36:29
E0047885,U01750,S0014610,app_open,ios,iPhone SE,4.2.2,2025-01-30 11:43:43
E0047886,U01750,S0014610,restaurant_view,ios,iPhone SE,4.2.2,2025-01-30 11:44:17
E0047887,U01750,S0014610,add_to_cart,ios,iPhone SE,4.2.2,2025-01-30 11:44:46
E0047888,U01750,S0014610,checkout_start,ios,iPhone SE,4.2.2,2025-01-30 11:45:12
E0047889,U01750,S0014610,payment_attempt,ios,iPhone SE,4.2.2,2025-01-30 11:45:20
E0047890,U02439,S0014611,app_open,web,Chrome,4.2.2,2025-01-30 12:15:25
E0047891,U02439,S0014611,restaurant_view,web,Chrome,4.2.2,2025-01-30 12:16:01
E0047892,U00167,S0014612,app_open,android,Samsung S23,4.2.2,2025-01-30 17:28:05
E0047893,U00167,S0014612,restaurant_view,android,Samsung S23,4.2.2,2025-01-30 17:28:46
E0047894,U00167,S0014612,add_to_cart,android,Samsung S23,4.2.2,2025-01-30 17:29:29
E0047895,U00167,S0014612,checkout_start,android,Samsung S23,4.2.2,2025-01-30 17:30:03
E0047896,U00167,S0014612,payment_attempt,android,Samsung S23,4.2.2,2025-01-30 17:30:33
E0047897,U00167,S0014612,order_complete,android,Samsung S23,4.2.2,2025-01-30 17:30:41
E0047898,U04586,S0014613,app_open,web,Chrome,4.2.2,2025-01-30 21:29:11
E0047899,U04586,S0014613,restaurant_view,web,Chrome,4.2.2,2025-01-30 21:29:15
E0047900,U04586,S0014613,add_to_cart,web,Chrome,4.2.2,2025-01-30 21:29:56
E0047901,U03504,S0014614,app_open,android,Samsung S23,4.2.2,2025-01-30 06:30:31
E0047902,U03504,S0014614,restaurant_view,android,Samsung S23,4.2.2,2025-01-30 06:30:40
E0047903,U02869,S0014615,app_open,android,Pixel 7 Pro,4.2.2,2025-01-30 08:36:17
E0047904,U02869,S0014615,restaurant_view,android,Pixel 7 Pro,4.2.2,2025-01-30 08:36:51
E0047905,U02869,S0014615,add_to_cart,android,Pixel 7 Pro,4.2.2,2025-01-30 08:36:55
E0047906,U00076,S0014616,app_open,ios,iPhone 15,4.2.2,2025-01-30 20:13:22
E0047907,U00076,S0014616,restaurant_view,ios,iPhone 15,4.2.2,2025-01-30 20:13:32
E0047908,U04521,S0014617,app_open,web,Chrome,4.2.2,2025-01-30 17:38:33
E0047909,U04521,S0014617,restaurant_view,web,Chrome,4.2.2,2025-01-30 17:39:11
E0047910,U04521,S0014617,add_to_cart,web,Chrome,4.2.2,2025-01-30 17:39:27
E0047911,U01196,S0014618,app_open,android,Samsung A54,4.2.2,2025-01-30 19:33:50
E0047912,U01196,S0014618,restaurant_view,android,Samsung A54,4.2.2,2025-01-30 19:34:20
E0047913,U01196,S0014618,add_to_cart,android,Samsung A54,4.2.2,2025-01-30 19:34:58
E0047914,U01196,S0014618,checkout_start,android,Samsung A54,4.2.2,2025-01-30 19:35:38
E0047915,U01196,S0014618,payment_attempt,android,Samsung A54,4.2.2,2025-01-30 19:35:57
E0047916,U01196,S0014618,order_complete,android,Samsung A54,4.2.2,2025-01-30 19:36:27
E0047917,U01056,S0014619,app_open,ios,iPhone 15,4.2.2,2025-01-30 13:56:53
E0047918,U01056,S0014619,restaurant_view,ios,iPhone 15,4.2.2,2025-01-30 13:57:32
E0047919,U01811,S0014620,app_open,ios,iPhone 14,4.2.2,2025-01-30 18:56:48
E0047920,U01811,S0014620,restaurant_view,ios,iPhone 14,4.2.2,2025-01-30 18:56:57
E0047921,U01811,S0014620,add_to_cart,ios,iPhone 14,4.2.2,2025-01-30 18:57:29
E0047922,U01811,S0014620,checkout_start,ios,iPhone 14,4.2.2,2025-01-30 18:57:47
E0047923,U01811,S0014620,payment_attempt,ios,iPhone 14,4.2.2,2025-01-30 18:58:17
E0047924,U01819,S0014621,app_open,ios,iPhone 15,4.2.2,2025-01-30 10:27:26
E0047925,U01819,S0014621,restaurant_view,ios,iPhone 15,4.2.2,2025-01-30 10:28:02
E0047926,U01819,S0014621,add_to_cart,ios,iPhone 15,4.2.2,2025-01-30 10:28:09
E0047927,U01819,S0014621,checkout_start,ios,iPhone 15,4.2.2,2025-01-30 10:28:29
E0047928,U00996,S0014622,app_open,ios,iPhone 14,4.2.2,2025-01-30 11:45:07
E0047929,U00996,S0014622,restaurant_view,ios,iPhone 14,4.2.2,2025-01-30 11:45:13
E0047930,U00996,S0014622,add_to_cart,ios,iPhone 14,4.2.2,2025-01-30 11:45:53
E0047931,U00996,S0014622,checkout_start,ios,iPhone 14,4.2.2,2025-01-30 11:46:35
E0047932,U00996,S0014622,payment_attempt,ios,iPhone 14,4.2.2,2025-01-30 11:47:10
E0047933,U00996,S0014622,order_complete,ios,iPhone 14,4.2.2,2025-01-30 11:47:18
E0047934,U04702,S0014623,app_open,android,Samsung S23,4.2.2,2025-01-30 07:24:37
E0047935,U04702,S0014623,restaurant_view,android,Samsung S23,4.2.2,2025-01-30 07:25:20
E0047936,U04702,S0014623,add_to_cart,android,Samsung S23,4.2.2,2025-01-30 07:25:31
E0047937,U04702,S0014623,checkout_start,android,Samsung S23,4.2.2,2025-01-30 07:25:45
E0047938,U04368,S0014624,app_open,ios,iPhone 15 Pro,4.2.2,2025-01-30 13:17:31
E0047939,U02616,S0014625,app_open,android,Samsung S23,4.2.2,2025-01-30 06:42:25
E0047940,U04980,S0014626,app_open,web,Edge,4.2.2,2025-01-30 07:47:59
E0047941,U04980,S0014626,restaurant_view,web,Edge,4.2.2,2025-01-30 07:48:40
E0047942,U03997,S0014627,app_open,web,Edge,4.2.2,2025-01-30 08:48:29
E0047943,U03997,S0014627,restaurant_view,web,Edge,4.2.2,2025-01-30 08:49:02
E0047944,U01821,S0014628,app_open,android,Pixel 7 Pro,4.2.2,2025-01-30 15:18:57
E0047945,U01821,S0014628,restaurant_view,android,Pixel 7 Pro,4.2.2,2025-01-30 15:19:21
E0047946,U03378,S0014629,app_open,ios,iPhone 14 Pro,4.2.2,2025-01-30 18:01:54
E0047947,U02614,S0014630,app_open,android,Samsung S23 Ultra,4.2.2,2025-01-30 19:30:23
E0047948,U02614,S0014630,restaurant_view,android,Samsung S23 Ultra,4.2.2,2025-01-30 19:30:28
E0047949,U02614,S0014630,add_to_cart,android,Samsung S23 Ultra,4.2.2,2025-01-30 19:31:07
E0047950,U03316,S0014631,app_open,web,Chrome,4.2.2,2025-01-30 21:11:45
E0047951,U03316,S0014631,restaurant_view,web,Chrome,4.2.2,2025-01-30 21:11:59
E0047952,U03316,S0014631,add_to_cart,web,Chrome,4.2.2,2025-01-30 21:12:43
E0047953,U03316,S0014631,checkout_start,web,Chrome,4.2.2,2025-01-30 21:13:02
E0047954,U03316,S0014631,payment_attempt,web,Chrome,4.2.2,2025-01-30 21:13:47
E0047955,U03316,S0014631,order_complete,web,Chrome,4.2.2,2025-01-30 21:14:13
E0047956,U03571,S0014632,app_open,ios,iPhone 14,4.2.2,2025-01-30 21:50:53
E0047957,U03571,S0014632,restaurant_view,ios,iPhone 14,4.2.2,2025-01-30 21:51:19
E0047958,U03571,S0014632,add_to_cart,ios,iPhone 14,4.2.2,2025-01-30 21:51:51
E0047959,U03571,S0014632,checkout_start,ios,iPhone 14,4.2.2,2025-01-30 21:52:32
E0047960,U03571,S0014632,payment_attempt,ios,iPhone 14,4.2.2,2025-01-30 21:52:49
E0047961,U03571,S0014632,order_complete,ios,iPhone 14,4.2.2,2025-01-30 21:53:32
E0047962,U04149,S0014633,app_open,android,Pixel 7 Pro,4.2.2,2025-01-30 12:47:45
E0047963,U04149,S0014633,restaurant_view,android,Pixel 7 Pro,4.2.2,2025-01-30 12:47:58
E0047964,U04149,S0014633,add_to_cart,android,Pixel 7 Pro,4.2.2,2025-01-30 12:48:41
E0047965,U04149,S0014633,checkout_start,android,Pixel 7 Pro,4.2.2,2025-01-30 12:48:44
E0047966,U02827,S0014634,app_open,ios,iPhone 15,4.2.2,2025-01-30 11:13:34
E0047967,U02827,S0014634,restaurant_view,ios,iPhone 15,4.2.2,2025-01-30 11:14:07
E0047968,U02827,S0014634,add_to_cart,ios,iPhone 15,4.2.2,2025-01-30 11:14:44
E0047969,U02827,S0014634,checkout_start,ios,iPhone 15,4.2.2,2025-01-30 11:15:05
E0047970,U02827,S0014634,payment_attempt,ios,iPhone 15,4.2.2,2025-01-30 11:15:19
E0047971,U02827,S0014634,order_complete,ios,iPhone 15,4.2.2,2025-01-30 11:15:59
E0047972,U03207,S0014635,app_open,ios,iPhone 15,4.2.2,2025-01-30 08:03:47
E0047973,U03207,S0014635,restaurant_view,ios,iPhone 15,4.2.2,2025-01-30 08:04:21
E0047974,U03207,S0014635,add_to_cart,ios,iPhone 15,4.2.2,2025-01-30 08:04:29
E0047975,U03207,S0014635,checkout_start,ios,iPhone 15,4.2.2,2025-01-30 08:04:35
E0047976,U03207,S0014635,payment_attempt,ios,iPhone 15,4.2.2,2025-01-30 08:05:03
E0047977,U04913,S0014636,app_open,android,Pixel 7,4.2.2,2025-01-30 12:02:01
E0047978,U04913,S0014636,restaurant_view,android,Pixel 7,4.2.2,2025-01-30 12:02:25
E0047979,U04913,S0014636,add_to_cart,android,Pixel 7,4.2.2,2025-01-30 12:02:56
E0047980,U04913,S0014636,checkout_start,android,Pixel 7,4.2.2,2025-01-30 12:03:34
E0047981,U01866,S0014637,app_open,web,Firefox,4.2.2,2025-01-30 15:00:53
E0047982,U01293,S0014638,app_open,android,Samsung A54,4.2.2,2025-01-30 17:33:55
E0047983,U01293,S0014638,restaurant_view,android,Samsung A54,4.2.2,2025-01-30 17:34:36
E0047984,U00586,S0014639,app_open,ios,iPhone 14,4.2.2,2025-01-30 22:29:08
E0047985,U00586,S0014639,restaurant_view,ios,iPhone 14,4.2.2,2025-01-30 22:29:35
E0047986,U00586,S0014639,add_to_cart,ios,iPhone 14,4.2.2,2025-01-30 22:30:16
E0047987,U04933,S0014640,app_open,android,Samsung S23 Ultra,4.2.2,2025-01-30 18:08:25
E0047988,U04933,S0014640,restaurant_view,android,Samsung S23 Ultra,4.2.2,2025-01-30 18:08:37
E0047989,U04933,S0014640,add_to_cart,android,Samsung S23 Ultra,4.2.2,2025-01-30 18:08:50
E0047990,U04933,S0014640,checkout_start,android,Samsung S23 Ultra,4.2.2,2025-01-30 18:09:30
E0047991,U04933,S0014640,payment_attempt,android,Samsung S23 Ultra,4.2.2,2025-01-30 18:09:51
E0047992,U04933,S0014640,order_complete,android,Samsung S23 Ultra,4.2.2,2025-01-30 18:09:56
E0047993,U01814,S0014641,app_open,android,Samsung S23,4.2.2,2025-01-30 08:54:09
E0047994,U01814,S0014641,restaurant_view,android,Samsung S23,4.2.2,2025-01-30 08:54:32
E0047995,U01814,S0014641,add_to_cart,android,Samsung S23,4.2.2,2025-01-30 08:54:40
E0047996,U01814,S0014641,checkout_start,android,Samsung S23,4.2.2,2025-01-30 08:54:44
E0047997,U01814,S0014641,payment_attempt,android,Samsung S23,4.2.2,2025-01-30 08:55:01
E0047998,U01814,S0014641,order_complete,android,Samsung S23,4.2.2,2025-01-30 08:55:46
E0047999,U01927,S0014642,app_open,ios,iPhone 15 Pro,4.2.2,2025-01-30 11:37:47
E0048000,U01927,S0014642,restaurant_view,ios,iPhone 15 Pro,4.2.2,2025-01-30 11:38:01
E0048001,U01927,S0014642,add_to_cart,ios,iPhone 15 Pro,4.2.2,2025-01-30 11:38:43
E0048002,U01927,S0014642,checkout_start,ios,iPhone 15 Pro,4.2.2,2025-01-30 11:38:47
E0048003,U01927,S0014642,payment_attempt,ios,iPhone 15 Pro,4.2.2,2025-01-30 11:39:32
E0048004,U01927,S0014642,order_complete,ios,iPhone 15 Pro,4.2.2,2025-01-30 11:40:02
E0048005,U01579,S0014643,app_open,ios,iPhone 15,4.2.2,2025-01-30 14:00:04
E0048006,U01579,S0014643,restaurant_view,ios,iPhone 15,4.2.2,2025-01-30 14:00:26
E0048007,U01579,S0014643,add_to_cart,ios,iPhone 15,4.2.2,2025-01-30 14:00:47
E0048008,U01905,S0014644,app_open,ios,iPhone 14,4.2.2,2025-01-30 13:22:09
E0048009,U01905,S0014644,restaurant_view,ios,iPhone 14,4.2.2,2025-01-30 13:22:28
