order_item_id,order_id,item_id,quantity
OI029132,ORD012107,MI00207,2
OI029133,ORD012107,MI00210,1
OI029134,ORD012108,MI00222,2
OI029135,ORD012108,MI00218,1
OI029136,ORD012109,MI00236,1
OI029137,ORD012109,MI00233,3
OI029138,ORD012109,MI00234,2
OI029139,ORD012110,MI00032,2
OI029140,ORD012110,MI00034,1
OI029141,ORD012110,MI00034,1
OI029142,ORD012111,MI00183,1
OI029143,ORD012111,MI00179,1
OI029144,ORD012111,MI00178,2
OI029145,ORD012112,MI00226,3
OI029146,ORD012112,MI00223,1
OI029147,ORD012113,MI00012,2
OI029148,ORD012113,MI00008,2
OI029149,ORD012113,MI00008,1
OI029150,ORD012114,MI00223,2
OI029151,ORD012114,MI00227,1
OI029152,ORD012114,MI00226,2
OI029153,ORD012114,MI00224,1
OI029154,ORD012115,MI00224,1
OI029155,ORD012116,MI00168,1
OI029156,ORD012116,MI00169,1
OI029157,ORD012116,MI00169,1
OI029158,ORD012117,MI00200,2
OI029159,ORD012117,MI00204,1
OI029160,ORD012118,MI00162,2
OI029161,ORD012118,MI00165,3
OI029162,ORD012118,MI00163,1
OI029163,ORD012119,MI00253,1
OI029164,ORD012119,MI00254,2
OI029165,ORD012119,MI00252,2
OI029166,ORD012120,MI00028,1
OI029167,ORD012120,MI00030,1
OI029168,ORD012121,MI00225,1
OI029169,ORD012121,MI00226,1
OI029170,ORD012121,MI00225,1
OI029171,ORD012122,MI00215,2
OI029172,ORD012122,MI00211,1
OI029173,ORD012122,MI00212,1
OI029174,ORD012123,MI00094,1
OI029175,ORD012123,MI00091,1
OI029176,ORD012123,MI00095,1
OI029177,ORD012124,MI00012,1
OI029178,ORD012124,MI00008,1
OI029179,ORD012125,MI00005,1
OI029180,ORD012125,MI00006,1
OI029181,ORD012126,MI00232,1
OI029182,ORD012126,MI00229,1
OI029183,ORD012127,MI00192,1
OI029184,ORD012128,MI00280,1
OI029185,ORD012128,MI00279,2
OI029186,ORD012129,MI00130,2
OI029187,ORD012129,MI00129,1
OI029188,ORD012129,MI00128,1
OI029189,ORD012130,MI00144,3
OI029190,ORD012131,MI00119,2
OI029191,ORD012131,MI00120,1
OI029192,ORD012132,MI00178,3
OI029193,ORD012132,MI00182,1
OI029194,ORD012132,MI00180,1
OI029195,ORD012133,MI00283,1
OI029196,ORD012133,MI00281,1
OI029197,ORD012133,MI00284,1
OI029198,ORD012133,MI00282,1
OI029199,ORD012134,MI00192,1
OI029200,ORD012134,MI00192,1
OI029201,ORD012134,MI00191,1
OI029202,ORD012134,MI00192,1
OI029203,ORD012135,MI00217,1
OI029204,ORD012135,MI00217,1
OI029205,ORD012136,MI00020,2
OI029206,ORD012136,MI00022,1
OI029207,ORD012137,MI00169,1
OI029208,ORD012137,MI00167,1
OI029209,ORD012137,MI00170,1
OI029210,ORD012137,MI00167,2
OI029211,ORD012138,MI00096,1
OI029212,ORD012139,MI00097,2
OI029213,ORD012139,MI00098,2
OI029214,ORD012140,MI00164,2
OI029215,ORD012140,MI00163,1
OI029216,ORD012140,MI00165,1
OI029217,ORD012141,MI00137,1
OI029218,ORD012141,MI00138,1
OI029219,ORD012141,MI00137,1
OI029220,ORD012141,MI00133,1
OI029221,ORD012142,MI00059,3
OI029222,ORD012142,MI00059,2
OI029223,ORD012142,MI00057,2
OI029224,ORD012143,MI00111,1
OI029225,ORD012144,MI00105,1
OI029226,ORD012144,MI00103,2
OI029227,ORD012145,MI00172,1
OI029228,ORD012145,MI00176,1
OI029229,ORD012145,MI00173,1
OI029230,ORD012146,MI00156,1
OI029231,ORD012146,MI00156,2
OI029232,ORD012147,MI00229,1
OI029233,ORD012147,MI00232,1
OI029234,ORD012148,MI00075,1
OI029235,ORD012149,MI00110,1
OI029236,ORD012149,MI00107,1
OI029237,ORD012149,MI00110,1
OI029238,ORD012149,MI00106,1
OI029239,ORD012150,MI00180,1
OI029240,ORD012150,MI00182,2
OI029241,ORD012151,MI00112,2
OI029242,ORD012151,MI00116,1
OI029243,ORD012152,MI00139,1
OI029244,ORD012152,MI00138,1
OI029245,ORD012152,MI00136,1
OI029246,ORD012153,MI00061,1
OI029247,ORD012153,MI00060,2
OI029248,ORD012154,MI00125,1
OI029249,ORD012154,MI00124,2
OI029250,ORD012155,MI00007,1
OI029251,ORD012155,MI00001,1
OI029252,ORD012156,MI00039,1
OI029253,ORD012157,MI00217,1
OI029254,ORD012157,MI00217,2
OI029255,ORD012158,MI00195,1
OI029256,ORD012158,MI00197,1
OI029257,ORD012159,MI00217,1
OI029258,ORD012159,MI00219,1
OI029259,ORD012159,MI00221,1
OI029260,ORD012160,MI00277,2
OI029261,ORD012160,MI00280,1
OI029262,ORD012161,MI00247,3
OI029263,ORD012161,MI00250,2
OI029264,ORD012161,MI00246,1
OI029265,ORD012162,MI00152,1
OI029266,ORD012162,MI00150,1
OI029267,ORD012163,MI00109,1
OI029268,ORD012163,MI00107,1
OI029269,ORD012163,MI00109,2
OI029270,ORD012164,MI00120,1
OI029271,ORD012165,MI00214,1
OI029272,ORD012165,MI00213,1
OI029273,ORD012165,MI00212,1
OI029274,ORD012166,MI00061,1
OI029275,ORD012166,MI00061,1
OI029276,ORD012167,MI00102,1
OI029277,ORD012167,MI00104,1
OI029278,ORD012167,MI00100,2
OI029279,ORD012168,MI00214,1
OI029280,ORD012168,MI00211,1
OI029281,ORD012168,MI00212,1
OI029282,ORD012169,MI00138,2
OI029283,ORD012169,MI00139,1
OI029284,ORD012170,MI00195,2
OI029285,ORD012170,MI00197,1
OI029286,ORD012170,MI00198,1
OI029287,ORD012171,MI00060,1
OI029288,ORD012171,MI00060,1
OI029289,ORD012171,MI00063,1
OI029290,ORD012172,MI00010,1
OI029291,ORD012172,MI00011,1
OI029292,ORD012172,MI00014,2
OI029293,ORD012173,MI00235,2
OI029294,ORD012173,MI00233,1
OI029295,ORD012174,MI00181,1
OI029296,ORD012174,MI00183,1
OI029297,ORD012174,MI00180,1
OI029298,ORD012175,MI00264,1
OI029299,ORD012175,MI00268,1
OI029300,ORD012175,MI00266,1
OI029301,ORD012176,MI00191,2
OI029302,ORD012176,MI00190,1
OI029303,ORD012176,MI00193,1
OI029304,ORD012177,MI00270,2
OI029305,ORD012177,MI00273,1
OI029306,ORD012178,MI00028,2
OI029307,ORD012178,MI00030,1
OI029308,ORD012178,MI00031,1
OI029309,ORD012179,MI00143,1
OI029310,ORD012179,MI00144,1
OI029311,ORD012179,MI00144,2
OI029312,ORD012180,MI00139,2
OI029313,ORD012180,MI00136,1
OI029314,ORD012180,MI00137,3
OI029315,ORD012181,MI00256,2
OI029316,ORD012181,MI00253,1
OI029317,ORD012181,MI00252,1
OI029318,ORD012182,MI00018,2
OI029319,ORD012183,MI00170,1
OI029320,ORD012183,MI00166,1
OI029321,ORD012183,MI00166,1
OI029322,ORD012183,MI00171,1
OI029323,ORD012184,MI00100,2
OI029324,ORD012185,MI00047,1
OI029325,ORD012185,MI00046,2
OI029326,ORD012186,MI00262,1
OI029327,ORD012186,MI00263,2
OI029328,ORD012186,MI00262,1
OI029329,ORD012187,MI00233,1
OI029330,ORD012187,MI00233,1
OI029331,ORD012188,MI00015,1
OI029332,ORD012188,MI00017,1
OI029333,ORD012188,MI00017,1
OI029334,ORD012188,MI00015,1
OI029335,ORD012189,MI00256,1
OI029336,ORD012189,MI00251,1
OI029337,ORD012190,MI00018,1
OI029338,ORD012190,MI00016,1
OI029339,ORD012191,MI00203,1
OI029340,ORD012191,MI00200,1
OI029341,ORD012192,MI00059,2
OI029342,ORD012192,MI00057,1
OI029343,ORD012192,MI00059,2
OI029344,ORD012193,MI00115,2
OI029345,ORD012194,MI00274,1
OI029346,ORD012194,MI00275,1
OI029347,ORD012195,MI00037,2
OI029348,ORD012195,MI00036,1
OI029349,ORD012195,MI00035,2
OI029350,ORD012196,MI00137,1
OI029351,ORD012196,MI00133,1
OI029352,ORD012196,MI00138,1
OI029353,ORD012196,MI00134,1
OI029354,ORD012197,MI00160,1
OI029355,ORD012197,MI00164,3
OI029356,ORD012198,MI00146,1
OI029357,ORD012198,MI00147,1
OI029358,ORD012198,MI00149,1
OI029359,ORD012199,MI00267,1
OI029360,ORD012199,MI00267,1
OI029361,ORD012199,MI00263,3
OI029362,ORD012200,MI00207,1
OI029363,ORD012200,MI00210,1
OI029364,ORD012200,MI00205,2
OI029365,ORD012201,MI00220,1
OI029366,ORD012201,MI00220,1
OI029367,ORD012202,MI00274,1
OI029368,ORD012202,MI00279,3
OI029369,ORD012203,MI00168,1
OI029370,ORD012203,MI00170,1
OI029371,ORD012203,MI00171,1
OI029372,ORD012204,MI00030,2
OI029373,ORD012204,MI00027,2
OI029374,ORD012204,MI00031,2
OI029375,ORD012205,MI00140,1
OI029376,ORD012205,MI00142,2
OI029377,ORD012206,MI00194,2
OI029378,ORD012206,MI00192,1
OI029379,ORD012206,MI00192,1
OI029380,ORD012207,MI00120,1
OI029381,ORD012207,MI00119,2
OI029382,ORD012207,MI00118,1
OI029383,ORD012207,MI00119,1
OI029384,ORD012208,MI00023,1
OI029385,ORD012209,MI00058,1
OI029386,ORD012209,MI00059,1
OI029387,ORD012210,MI00275,1
OI029388,ORD012211,MI00186,1
OI029389,ORD012211,MI00184,3
OI029390,ORD012212,MI00013,1
OI029391,ORD012212,MI00014,2
OI029392,ORD012212,MI00009,2
OI029393,ORD012213,MI00252,3
OI029394,ORD012214,MI00045,1
OI029395,ORD012214,MI00043,1
OI029396,ORD012215,MI00212,1
OI029397,ORD012215,MI00211,1
OI029398,ORD012216,MI00012,1
OI029399,ORD012216,MI00008,1
OI029400,ORD012216,MI00009,1
OI029401,ORD012217,MI00112,1
OI029402,ORD012217,MI00114,1
OI029403,ORD012217,MI00113,1
OI029404,ORD012218,MI00064,1
OI029405,ORD012218,MI00062,1
OI029406,ORD012219,MI00044,1
OI029407,ORD012219,MI00048,1
OI029408,ORD012220,MI00195,1
OI029409,ORD012220,MI00197,1
OI029410,ORD012220,MI00196,1
OI029411,ORD012221,MI00040,1
OI029412,ORD012221,MI00039,2
OI029413,ORD012222,MI00153,1
OI029414,ORD012222,MI00152,2
OI029415,ORD012223,MI00161,1
OI029416,ORD012223,MI00162,2
OI029417,ORD012224,MI00052,3
OI029418,ORD012224,MI00055,1
OI029419,ORD012224,MI00052,2
OI029420,ORD012225,MI00069,1
OI029421,ORD012225,MI00070,1
OI029422,ORD012226,MI00060,2
OI029423,ORD012226,MI00063,1
OI029424,ORD012226,MI00062,1
OI029425,ORD012227,MI00281,1
OI029426,ORD012227,MI00281,1
OI029427,ORD012228,MI00171,1
OI029428,ORD012228,MI00170,1
OI029429,ORD012228,MI00166,1
OI029430,ORD012228,MI00168,2
OI029431,ORD012229,MI00256,1
OI029432,ORD012230,MI00210,1
OI029433,ORD012230,MI00209,1
OI029434,ORD012231,MI00120,2
OI029435,ORD012231,MI00121,1
OI029436,ORD012231,MI00119,1
OI029437,ORD012232,MI00158,1
OI029438,ORD012232,MI00158,1
OI029439,ORD012232,MI00159,2
OI029440,ORD012233,MI00123,1
OI029441,ORD012233,MI00125,1
OI029442,ORD012234,MI00217,1
OI029443,ORD012235,MI00173,1
OI029444,ORD012236,MI00044,3
OI029445,ORD012236,MI00046,2
OI029446,ORD012236,MI00047,2
OI029447,ORD012237,MI00269,1
OI029448,ORD012237,MI00272,1
OI029449,ORD012237,MI00273,1
OI029450,ORD012238,MI00216,1
OI029451,ORD012238,MI00212,2
OI029452,ORD012239,MI00120,1
OI029453,ORD012239,MI00118,1
OI029454,ORD012240,MI00008,2
OI029455,ORD012241,MI00070,1
OI029456,ORD012241,MI00069,1
OI029457,ORD012242,MI00247,2
OI029458,ORD012242,MI00246,2
OI029459,ORD012243,MI00088,1
OI029460,ORD012244,MI00066,1
OI029461,ORD012244,MI00067,1
OI029462,ORD012245,MI00181,1
OI029463,ORD012245,MI00179,1
OI029464,ORD012246,MI00194,2
OI029465,ORD012246,MI00194,1
OI029466,ORD012247,MI00093,1
OI029467,ORD012248,MI00245,1
OI029468,ORD012248,MI00245,1
OI029469,ORD012248,MI00250,1
OI029470,ORD012249,MI00265,1
OI029471,ORD012249,MI00265,1
OI029472,ORD012250,MI00113,3
OI029473,ORD012250,MI00116,1
OI029474,ORD012250,MI00116,2
OI029475,ORD012250,MI00116,1
OI029476,ORD012251,MI00027,1
OI029477,ORD012251,MI00030,2
OI029478,ORD012252,MI00184,1
OI029479,ORD012252,MI00186,1
OI029480,ORD012253,MI00177,3
OI029481,ORD012253,MI00174,1
OI029482,ORD012253,MI00175,1
OI029483,ORD012254,MI00134,1
OI029484,ORD012254,MI00136,2
OI029485,ORD012254,MI00136,1
OI029486,ORD012255,MI00189,1
OI029487,ORD012255,MI00189,1
OI029488,ORD012255,MI00193,1
OI029489,ORD012256,MI00256,1
OI029490,ORD012256,MI00255,1
OI029491,ORD012256,MI00257,2
OI029492,ORD012257,MI00119,1
OI029493,ORD012257,MI00118,1
OI029494,ORD012258,MI00037,1
OI029495,ORD012259,MI00015,1
OI029496,ORD012259,MI00015,2
OI029497,ORD012260,MI00084,2
OI029498,ORD012260,MI00083,1
OI029499,ORD012260,MI00087,2
OI029500,ORD012261,MI00098,2
OI029501,ORD012261,MI00098,1
OI029502,ORD012261,MI00096,2
OI029503,ORD012262,MI00236,1
OI029504,ORD012262,MI00233,1
OI029505,ORD012262,MI00236,1
OI029506,ORD012263,MI00203,1
OI029507,ORD012263,MI00200,1
OI029508,ORD012263,MI00202,1
OI029509,ORD012264,MI00160,1
OI029510,ORD012264,MI00161,1
OI029511,ORD012265,MI00160,2
OI029512,ORD012265,MI00164,1
OI029513,ORD012266,MI00208,1
OI029514,ORD012266,MI00207,1
OI029515,ORD012266,MI00207,1
OI029516,ORD012267,MI00092,2
OI029517,ORD012268,MI00028,1
OI029518,ORD012268,MI00030,2
OI029519,ORD012268,MI00030,1
OI029520,ORD012269,MI00110,1
OI029521,ORD012269,MI00111,1
OI029522,ORD012270,MI00201,2
OI029523,ORD012270,MI00202,2
OI029524,ORD012271,MI00184,1
OI029525,ORD012271,MI00188,2
OI029526,ORD012271,MI00184,3
OI029527,ORD012272,MI00098,3
OI029528,ORD012272,MI00099,1
OI029529,ORD012273,MI00188,1
OI029530,ORD012273,MI00188,2
OI029531,ORD012274,MI00001,2
OI029532,ORD012274,MI00002,1
OI029533,ORD012275,MI00155,1
OI029534,ORD012275,MI00159,1
OI029535,ORD012276,MI00121,1
OI029536,ORD012276,MI00118,1
OI029537,ORD012276,MI00120,2
OI029538,ORD012277,MI00040,1
OI029539,ORD012277,MI00040,2
OI029540,ORD012277,MI00042,1
OI029541,ORD012278,MI00234,1
OI029542,ORD012278,MI00233,1
OI029543,ORD012278,MI00234,1
OI029544,ORD012278,MI00236,1
OI029545,ORD012279,MI00106,2
OI029546,ORD012279,MI00108,2
OI029547,ORD012280,MI00031,1
OI029548,ORD012281,MI00056,1
OI029549,ORD012281,MI00059,1
OI029550,ORD012281,MI00059,2
OI029551,ORD012281,MI00059,2
OI029552,ORD012282,MI00041,1
OI029553,ORD012282,MI00042,2
OI029554,ORD012282,MI00039,1
OI029555,ORD012283,MI00185,1
OI029556,ORD012283,MI00184,1
OI029557,ORD012283,MI00186,1
OI029558,ORD012283,MI00184,1
OI029559,ORD012284,MI00158,3
OI029560,ORD012284,MI00158,2
OI029561,ORD012284,MI00155,2
OI029562,ORD012284,MI00158,1
OI029563,ORD012285,MI00015,1
OI029564,ORD012285,MI00018,1
OI029565,ORD012285,MI00018,1
OI029566,ORD012286,MI00125,2
OI029567,ORD012286,MI00122,2
OI029568,ORD012286,MI00122,1
OI029569,ORD012287,MI00204,1
OI029570,ORD012287,MI00200,1
OI029571,ORD012287,MI00201,1
OI029572,ORD012288,MI00093,1
OI029573,ORD012288,MI00093,2
OI029574,ORD012289,MI00196,1
OI029575,ORD012289,MI00198,1
OI029576,ORD012290,MI00186,1
OI029577,ORD012290,MI00184,1
OI029578,ORD012290,MI00184,1
OI029579,ORD012291,MI00075,1
OI029580,ORD012291,MI00072,1
OI029581,ORD012291,MI00073,1
OI029582,ORD012292,MI00148,1
OI029583,ORD012292,MI00147,1
OI029584,ORD012293,MI00148,1
OI029585,ORD012293,MI00149,2
OI029586,ORD012293,MI00149,1
OI029587,ORD012294,MI00001,1
OI029588,ORD012295,MI00185,1
OI029589,ORD012295,MI00186,1
OI029590,ORD012295,MI00187,1
OI029591,ORD012296,MI00195,1
OI029592,ORD012296,MI00197,1
OI029593,ORD012297,MI00028,1
OI029594,ORD012297,MI00028,2
OI029595,ORD012298,MI00235,3
OI029596,ORD012298,MI00234,1
OI029597,ORD012298,MI00235,1
OI029598,ORD012299,MI00137,2
OI029599,ORD012299,MI00137,1
OI029600,ORD012300,MI00281,1
OI029601,ORD012300,MI00284,1
OI029602,ORD012301,MI00021,1
OI029603,ORD012301,MI00024,1
OI029604,ORD012301,MI00023,2
OI029605,ORD012302,MI00019,1
OI029606,ORD012302,MI00020,1
OI029607,ORD012302,MI00025,1
OI029608,ORD012302,MI00024,1
OI029609,ORD012303,MI00162,1
OI029610,ORD012303,MI00162,1
OI029611,ORD012304,MI00066,1
OI029612,ORD012304,MI00071,1
OI029613,ORD012304,MI00070,1
OI029614,ORD012305,MI00164,1
OI029615,ORD012305,MI00164,1
OI029616,ORD012306,MI00231,1
OI029617,ORD012306,MI00230,1
OI029618,ORD012307,MI00076,1
OI029619,ORD012307,MI00074,1
OI029620,ORD012307,MI00072,2
OI029621,ORD012307,MI00075,1
OI029622,ORD012308,MI00120,1
OI029623,ORD012308,MI00118,1
OI029624,ORD012308,MI00121,1
OI029625,ORD012309,MI00231,1
OI029626,ORD012309,MI00229,1
OI029627,ORD012309,MI00231,1
OI029628,ORD012310,MI00122,1
OI029629,ORD012310,MI00125,3
OI029630,ORD012310,MI00123,1
OI029631,ORD012310,MI00124,1
OI029632,ORD012311,MI00255,1
OI029633,ORD012311,MI00256,3
OI029634,ORD012312,MI00052,1
OI029635,ORD012312,MI00055,1
OI029636,ORD012312,MI00054,1
OI029637,ORD012313,MI00108,2
OI029638,ORD012313,MI00110,2
OI029639,ORD012313,MI00107,1
OI029640,ORD012314,MI00045,1
OI029641,ORD012314,MI00046,2
OI029642,ORD012314,MI00048,1
OI029643,ORD012315,MI00192,1
OI029644,ORD012315,MI00190,1
OI029645,ORD012315,MI00191,1
OI029646,ORD012316,MI00083,3
OI029647,ORD012316,MI00083,3
OI029648,ORD012316,MI00087,1
OI029649,ORD012316,MI00084,1
OI029650,ORD012317,MI00198,2
OI029651,ORD012317,MI00196,1
OI029652,ORD012318,MI00178,1
OI029653,ORD012318,MI00182,2
OI029654,ORD012319,MI00091,2
OI029655,ORD012319,MI00095,1
OI029656,ORD012319,MI00092,1
OI029657,ORD012320,MI00139,1
OI029658,ORD012320,MI00133,1
OI029659,ORD012320,MI00133,1
OI029660,ORD012321,MI00260,1
OI029661,ORD012321,MI00260,2
OI029662,ORD012322,MI00276,2
OI029663,ORD012322,MI00274,1
OI029664,ORD012322,MI00280,2
OI029665,ORD012323,MI00197,1
OI029666,ORD012323,MI00196,2
OI029667,ORD012324,MI00108,1
OI029668,ORD012324,MI00106,1
OI029669,ORD012324,MI00107,2
OI029670,ORD012325,MI00150,1
OI029671,ORD012325,MI00151,1
OI029672,ORD012326,MI00162,1
OI029673,ORD012326,MI00162,3
OI029674,ORD012327,MI00008,1
OI029675,ORD012327,MI00011,1
OI029676,ORD012328,MI00041,1
OI029677,ORD012328,MI00041,2
OI029678,ORD012329,MI00020,1
OI029679,ORD012329,MI00020,2
OI029680,ORD012330,MI00214,1
OI029681,ORD012330,MI00212,2
OI029682,ORD012330,MI00211,1
OI029683,ORD012331,MI00213,1
OI029684,ORD012331,MI00216,2
OI029685,ORD012332,MI00257,1
OI029686,ORD012332,MI00255,1
OI029687,ORD012333,MI00279,1
OI029688,ORD012334,MI00221,1
OI029689,ORD012334,MI00220,1
OI029690,ORD012335,MI00098,1
OI029691,ORD012335,MI00096,1
OI029692,ORD012335,MI00096,1
OI029693,ORD012336,MI00018,1
OI029694,ORD012336,MI00018,1
OI029695,ORD012337,MI00111,1
OI029696,ORD012337,MI00107,1
OI029697,ORD012337,MI00108,2
OI029698,ORD012338,MI00018,2
OI029699,ORD012338,MI00018,1
OI029700,ORD012338,MI00016,1
OI029701,ORD012339,MI00172,1
OI029702,ORD012340,MI00090,1
OI029703,ORD012340,MI00091,1
OI029704,ORD012341,MI00230,1
OI029705,ORD012341,MI00230,3
OI029706,ORD012342,MI00087,1
OI029707,ORD012342,MI00088,1
OI029708,ORD012343,MI00259,2
OI029709,ORD012344,MI00028,2
OI029710,ORD012344,MI00031,2
OI029711,ORD012344,MI00030,1
OI029712,ORD012345,MI00060,1
OI029713,ORD012346,MI00008,1
OI029714,ORD012346,MI00013,1
OI029715,ORD012346,MI00012,1
OI029716,ORD012347,MI00205,1
OI029717,ORD012347,MI00207,1
OI029718,ORD012348,MI00005,2
OI029719,ORD012348,MI00006,1
OI029720,ORD012348,MI00002,2
OI029721,ORD012348,MI00003,1
OI029722,ORD012349,MI00144,1
OI029723,ORD012349,MI00140,1
OI029724,ORD012349,MI00141,1
OI029725,ORD012350,MI00087,2
OI029726,ORD012350,MI00087,1
OI029727,ORD012350,MI00088,2
OI029728,ORD012351,MI00155,1
OI029729,ORD012351,MI00156,1
OI029730,ORD012352,MI00083,1
OI029731,ORD012352,MI00089,1
OI029732,ORD012353,MI00128,1
OI029733,ORD012353,MI00127,1
OI029734,ORD012354,MI00193,1
OI029735,ORD012355,MI00177,1
OI029736,ORD012356,MI00272,1
OI029737,ORD012356,MI00273,1
OI029738,ORD012357,MI00168,2
OI029739,ORD012357,MI00171,1
OI029740,ORD012358,MI00151,1
OI029741,ORD012358,MI00152,1
OI029742,ORD012358,MI00153,1
OI029743,ORD012358,MI00153,1
OI029744,ORD012359,MI00211,1
OI029745,ORD012359,MI00215,1
OI029746,ORD012360,MI00096,1
OI029747,ORD012361,MI00266,2
OI029748,ORD012361,MI00263,1
OI029749,ORD012362,MI00180,1
OI029750,ORD012362,MI00182,1
OI029751,ORD012362,MI00180,1
OI029752,ORD012363,MI00276,1
OI029753,ORD012363,MI00277,2
OI029754,ORD012364,MI00054,1
OI029755,ORD012364,MI00051,1
OI029756,ORD012365,MI00197,2
OI029757,ORD012366,MI00028,1
OI029758,ORD012366,MI00031,1
OI029759,ORD012367,MI00218,2
OI029760,ORD012367,MI00221,1
OI029761,ORD012367,MI00218,2
OI029762,ORD012368,MI00039,1
OI029763,ORD012368,MI00041,1
OI029764,ORD012368,MI00041,1
OI029765,ORD012369,MI00258,2
OI029766,ORD012369,MI00260,3
OI029767,ORD012369,MI00260,2
OI029768,ORD012370,MI00055,3
OI029769,ORD012370,MI00055,1
OI029770,ORD012371,MI00080,2
OI029771,ORD012371,MI00081,1
OI029772,ORD012371,MI00081,1
OI029773,ORD012372,MI00101,2
OI029774,ORD012372,MI00100,1
OI029775,ORD012373,MI00118,1
OI029776,ORD012373,MI00118,1
OI029777,ORD012374,MI00176,1
OI029778,ORD012374,MI00172,1
OI029779,ORD012374,MI00173,1
OI029780,ORD012375,MI00122,1
OI029781,ORD012375,MI00125,1
OI029782,ORD012376,MI00122,1
OI029783,ORD012376,MI00125,1
OI029784,ORD012377,MI00208,1
OI029785,ORD012377,MI00206,2
OI029786,ORD012377,MI00207,1
OI029787,ORD012378,MI00156,3
OI029788,ORD012378,MI00154,1
OI029789,ORD012379,MI00233,1
OI029790,ORD012379,MI00234,1
OI029791,ORD012379,MI00235,1
OI029792,ORD012380,MI00049,1
OI029793,ORD012381,MI00057,2
OI029794,ORD012381,MI00059,2
OI029795,ORD012382,MI00136,1
OI029796,ORD012382,MI00136,1
OI029797,ORD012383,MI00107,2
OI029798,ORD012383,MI00108,1
OI029799,ORD012383,MI00110,1
OI029800,ORD012384,MI00148,2
OI029801,ORD012384,MI00146,1
OI029802,ORD012384,MI00148,2
OI029803,ORD012384,MI00147,3
OI029804,ORD012385,MI00270,1
OI029805,ORD012385,MI00273,1
OI029806,ORD012385,MI00270,1
OI029807,ORD012386,MI00193,2
OI029808,ORD012386,MI00192,1
OI029809,ORD012387,MI00018,2
OI029810,ORD012387,MI00015,1
OI029811,ORD012387,MI00016,2
OI029812,ORD012388,MI00108,3
OI029813,ORD012388,MI00110,1
OI029814,ORD012389,MI00154,1
OI029815,ORD012389,MI00157,1
OI029816,ORD012389,MI00156,2
OI029817,ORD012389,MI00159,3
OI029818,ORD012390,MI00052,1
OI029819,ORD012390,MI00049,1
OI029820,ORD012390,MI00054,1
OI029821,ORD012390,MI00053,1
OI029822,ORD012391,MI00262,2
OI029823,ORD012392,MI00032,1
OI029824,ORD012392,MI00038,1
OI029825,ORD012393,MI00169,1
OI029826,ORD012394,MI00009,1
OI029827,ORD012394,MI00011,2
OI029828,ORD012394,MI00012,3
OI029829,ORD012395,MI00283,1
OI029830,ORD012395,MI00282,1
OI029831,ORD012396,MI00066,2
OI029832,ORD012396,MI00067,2
OI029833,ORD012396,MI00070,2
OI029834,ORD012396,MI00067,1
OI029835,ORD012397,MI00241,1
OI029836,ORD012397,MI00239,1
OI029837,ORD012397,MI00239,1
OI029838,ORD012398,MI00126,1
OI029839,ORD012398,MI00129,1
OI029840,ORD012398,MI00126,1
OI029841,ORD012399,MI00232,2
OI029842,ORD012399,MI00232,2
OI029843,ORD012400,MI00171,2
OI029844,ORD012401,MI00010,1
OI029845,ORD012401,MI00010,1
OI029846,ORD012402,MI00129,1
OI029847,ORD012403,MI00198,1
OI029848,ORD012403,MI00196,1
OI029849,ORD012403,MI00197,1
OI029850,ORD012404,MI00236,1
OI029851,ORD012404,MI00235,1
OI029852,ORD012404,MI00235,1
OI029853,ORD012405,MI00235,1
OI029854,ORD012405,MI00236,2
OI029855,ORD012406,MI00199,1
OI029856,ORD012407,MI00029,2
OI029857,ORD012407,MI00028,3
OI029858,ORD012408,MI00166,1
OI029859,ORD012408,MI00167,2
OI029860,ORD012409,MI00015,1
OI029861,ORD012409,MI00017,1
OI029862,ORD012410,MI00212,1
OI029863,ORD012410,MI00215,1
OI029864,ORD012411,MI00013,1
OI029865,ORD012411,MI00013,1
OI029866,ORD012412,MI00257,1
OI029867,ORD012412,MI00257,2
OI029868,ORD012413,MI00115,1
OI029869,ORD012413,MI00113,1
OI029870,ORD012413,MI00114,1
OI029871,ORD012414,MI00234,2
OI029872,ORD012414,MI00236,1
OI029873,ORD012414,MI00233,1
OI029874,ORD012415,MI00219,2
OI029875,ORD012416,MI00097,2
OI029876,ORD012417,MI00273,1
OI029877,ORD012417,MI00271,2
OI029878,ORD012418,MI00139,1
OI029879,ORD012418,MI00137,1
OI029880,ORD012418,MI00136,1
OI029881,ORD012419,MI00284,1
OI029882,ORD012419,MI00284,1
OI029883,ORD012420,MI00256,1
OI029884,ORD012421,MI00116,1
OI029885,ORD012421,MI00117,1
OI029886,ORD012421,MI00115,1
OI029887,ORD012422,MI00077,1
OI029888,ORD012422,MI00077,2
OI029889,ORD012423,MI00012,1
OI029890,ORD012423,MI00008,1
OI029891,ORD012424,MI00232,2
OI029892,ORD012424,MI00229,2
OI029893,ORD012425,MI00263,1
OI029894,ORD012425,MI00262,1
OI029895,ORD012426,MI00234,2
OI029896,ORD012426,MI00233,2
OI029897,ORD012427,MI00146,1
OI029898,ORD012427,MI00149,1
OI029899,ORD012427,MI00146,1
OI029900,ORD012427,MI00149,2
OI029901,ORD012428,MI00127,1
OI029902,ORD012428,MI00129,1
OI029903,ORD012429,MI00057,1
OI029904,ORD012429,MI00056,1
OI029905,ORD012429,MI00056,1
OI029906,ORD012430,MI00085,2
OI029907,ORD012430,MI00088,2
